ts_code,trade_date,fd_share,fund_type,market
518880.SH,20140220,8300.0,,SH
518880.SH,20140221,8200.0,,SH
518880.SH,20140224,8100.0,,SH
518880.SH,20140225,7900.0,,SH
518880.SH,20140226,7800.0,,SH
518880.SH,20140227,7600.0,,SH
518880.SH,20140228,7400.0,,SH
518880.SH,20140303,7300.0,,SH
518880.SH,20140305,7100.0,,SH
518880.SH,20140306,7200.0,,SH
518880.SH,20140307,7100.0,,SH
518880.SH,20140310,6800.0,,SH
518880.SH,20140311,6900.0,,SH
518880.SH,20140312,6800.0,,SH
518880.SH,20140314,6700.0,,SH
518880.SH,20140318,6400.0,,SH
518880.SH,20140319,6300.0,,SH
518880.SH,20140320,6200.0,,SH
518880.SH,20140324,6100.0,,SH
518880.SH,20140325,5900.0,,SH
518880.SH,20140327,5800.0,,SH
518880.SH,20140328,5900.0,,SH
518880.SH,20140331,5824.0847,,SH
518880.SH,20140404,5900.0,,SH
518880.SH,20140409,5800.0,,SH
518880.SH,20140411,5700.0,,SH
518880.SH,20140415,5600.0,,SH
518880.SH,20140422,5400.0,,SH
518880.SH,20140423,5500.0,,SH
518880.SH,20140424,5400.0,,SH
518880.SH,20140425,5300.0,,SH
518880.SH,20140428,5400.0,,SH
518880.SH,20140505,5500.0,,SH
518880.SH,20140506,5400.0,,SH
518880.SH,20140512,5600.0,,SH
518880.SH,20140514,5700.0,,SH
518880.SH,20140516,5600.0,,SH
518880.SH,20140520,5500.0,,SH
518880.SH,20140522,5400.0,,SH
518880.SH,20140526,5300.0,,SH
518880.SH,20140527,5200.0,,SH
518880.SH,20140529,5300.0,,SH
518880.SH,20140530,5400.0,,SH
518880.SH,20140603,5500.0,,SH
518880.SH,20140604,5600.0,,SH
518880.SH,20140605,5700.0,,SH
518880.SH,20140612,5800.0,,SH
518880.SH,20140616,5700.0,,SH
518880.SH,20140619,5600.0,,SH
518880.SH,20140623,5500.0,,SH
518880.SH,20140624,5400.0,,SH
518880.SH,20140625,5500.0,,SH
518880.SH,20140626,5600.0,,SH
518880.SH,20140627,5500.0,,SH
518880.SH,20140630,5404.0847,,SH
518880.SH,20140702,5300.0,,SH
518880.SH,20140703,5400.0,,SH
518880.SH,20140704,5300.0,,SH
518880.SH,20140708,5200.0,,SH
518880.SH,20140709,5300.0,,SH
518880.SH,20140716,5200.0,,SH
518880.SH,20140723,5100.0,,SH
518880.SH,20140724,5000.0,,SH
518880.SH,20140725,5100.0,,SH
518880.SH,20140731,5200.0,,SH
518880.SH,20140801,5300.0,,SH
518880.SH,20140804,5200.0,,SH
518880.SH,20140806,5900.0,,SH
518880.SH,20140808,6000.0,,SH
518880.SH,20140814,5900.0,,SH
518880.SH,20140825,6000.0,,SH
518880.SH,20140903,6200.0,,SH
518880.SH,20140905,6500.0,,SH
518880.SH,20140909,6800.0,,SH
518880.SH,20140910,6900.0,,SH
518880.SH,20140911,7100.0,,SH
518880.SH,20140912,7500.0,,SH
518880.SH,20140915,7700.0,,SH
518880.SH,20140916,7800.0,,SH
518880.SH,20140917,8100.0,,SH
518880.SH,20140919,8200.0,,SH
518880.SH,20140923,8300.0,,SH
518880.SH,20140924,8200.0,,SH
518880.SH,20140925,8100.0,,SH
518880.SH,20140926,8000.0,,SH
518880.SH,20140929,7900.0,,SH
518880.SH,20140930,8014.0847,,SH
518880.SH,20141008,8100.0,,SH
518880.SH,20141009,8000.0,,SH
518880.SH,20141013,8100.0,,SH
518880.SH,20141014,7900.0,,SH
518880.SH,20141016,7800.0,,SH
518880.SH,20141017,7700.0,,SH
518880.SH,20141020,7600.0,,SH
518880.SH,20141021,7400.0,,SH
518880.SH,20141022,7300.0,,SH
518880.SH,20141023,7100.0,,SH
518880.SH,20141024,7000.0,,SH
518880.SH,20141027,6900.0,,SH
518880.SH,20141030,7700.0,,SH
518880.SH,20141031,8500.0,,SH
518880.SH,20141103,9000.0,,SH
518880.SH,20141104,9700.0,,SH
518880.SH,20141105,10500.0,,SH
518880.SH,20141106,10700.0,,SH
518880.SH,20141107,11000.0,,SH
518880.SH,20141110,10900.0,,SH
518880.SH,20141111,10600.0,,SH
518880.SH,20141112,10300.0,,SH
518880.SH,20141113,10000.0,,SH
518880.SH,20141114,9900.0,,SH
518880.SH,20141117,9800.0,,SH
518880.SH,20141118,9500.0,,SH
518880.SH,20141119,9200.0,,SH
518880.SH,20141120,8900.0,,SH
518880.SH,20141121,8600.0,,SH
518880.SH,20141124,8300.0,,SH
518880.SH,20141125,8000.0,,SH
518880.SH,20141126,7800.0,,SH
518880.SH,20141127,7900.0,,SH
518880.SH,20141128,7600.0,,SH
518880.SH,20141201,8100.0,,SH
518880.SH,20141202,7800.0,,SH
518880.SH,20141203,7600.0,,SH
518880.SH,20141204,7500.0,,SH
518880.SH,20141205,7400.0,,SH
518880.SH,20141210,7100.0,,SH
518880.SH,20141215,6900.0,,SH
518880.SH,20141217,7000.0,,SH
518880.SH,20141218,7300.0,,SH
518880.SH,20141223,7400.0,,SH
518880.SH,20141225,7100.0,,SH
518880.SH,20141226,7200.0,,SH
518880.SH,20141229,6900.0,,SH
518880.SH,20141230,6800.0,,SH
518880.SH,20141231,6694.0847,,SH
518880.SH,20150105,6900.0,,SH
518880.SH,20150107,7000.0,,SH
518880.SH,20150113,6700.0,,SH
518880.SH,20150114,6500.0,,SH
518880.SH,20150115,6400.0,,SH
518880.SH,20150116,6200.0,,SH
518880.SH,20150119,6000.0,,SH
518880.SH,20150123,6100.0,,SH
518880.SH,20150126,5900.0,,SH
518880.SH,20150129,5800.0,,SH
518880.SH,20150203,5700.0,,SH
518880.SH,20150209,5600.0,,SH
518880.SH,20150211,5700.0,,SH
518880.SH,20150212,5800.0,,SH
518880.SH,20150213,5900.0,,SH
518880.SH,20150216,6100.0,,SH
518880.SH,20150225,6300.0,,SH
518880.SH,20150226,6700.0,,SH
518880.SH,20150302,6800.0,,SH
518880.SH,20150303,7200.0,,SH
518880.SH,20150304,7400.0,,SH
518880.SH,20150305,7500.0,,SH
518880.SH,20150309,7600.0,,SH
518880.SH,20150310,7700.0,,SH
518880.SH,20150312,8000.0,,SH
518880.SH,20150313,8200.0,,SH
518880.SH,20150316,8900.0,,SH
518880.SH,20150317,10100.0,,SH
518880.SH,20150318,11500.0,,SH
518880.SH,20150319,11900.0,,SH
518880.SH,20150320,12200.0,,SH
518880.SH,20150325,12100.0,,SH
518880.SH,20150326,12000.0,,SH
518880.SH,20150330,11900.0,,SH
518880.SH,20150331,11854.0847,,SH
518880.SH,20150401,11900.0,,SH
518880.SH,20150403,11800.0,,SH
518880.SH,20150407,11700.0,,SH
518880.SH,20150409,11600.0,,SH
518880.SH,20150413,11500.0,,SH
518880.SH,20150414,11400.0,,SH
518880.SH,20150416,11300.0,,SH
518880.SH,20150420,11200.0,,SH
518880.SH,20150423,11300.0,,SH
518880.SH,20150427,11900.0,,SH
518880.SH,20150429,11800.0,,SH
518880.SH,20150430,11700.0,,SH
518880.SH,20150504,11800.0,,SH
518880.SH,20150505,11700.0,,SH
518880.SH,20150508,11600.0,,SH
518880.SH,20150512,11500.0,,SH
518880.SH,20150513,11400.0,,SH
518880.SH,20150515,11300.0,,SH
518880.SH,20150519,11200.0,,SH
518880.SH,20150521,11100.0,,SH
518880.SH,20150522,11000.0,,SH
518880.SH,20150526,11300.0,,SH
518880.SH,20150527,11800.0,,SH
518880.SH,20150528,12000.0,,SH
518880.SH,20150604,11900.0,,SH
518880.SH,20150605,12300.0,,SH
518880.SH,20150608,12900.0,,SH
518880.SH,20150609,13500.0,,SH
518880.SH,20150615,15300.0,,SH
518880.SH,20150617,15200.0,,SH
518880.SH,20150619,15100.0,,SH
518880.SH,20150624,15000.0,,SH
518880.SH,20150625,15300.0,,SH
518880.SH,20150626,16500.0,,SH
518880.SH,20150630,16444.0847,,SH
518880.SH,20150701,16400.0,,SH
518880.SH,20150702,16400.0,,SH
518880.SH,20150703,16300.0,,SH
518880.SH,20150706,16200.0,,SH
518880.SH,20150707,16200.0,,SH
518880.SH,20150708,16100.0,,SH
518880.SH,20150709,16100.0,,SH
518880.SH,20150710,16000.0,,SH
518880.SH,20150713,15800.0,,SH
518880.SH,20150714,15700.0,,SH
518880.SH,20150715,15500.0,,SH
518880.SH,20150716,15400.0,,SH
518880.SH,20150717,15300.0,,SH
518880.SH,20150720,15900.0,,SH
518880.SH,20150721,16500.0,,SH
518880.SH,20150722,17400.0,,SH
518880.SH,20150723,17400.0,,SH
518880.SH,20150724,18000.0,,SH
518880.SH,20150727,18000.0,,SH
518880.SH,20150728,17800.0,,SH
518880.SH,20150729,17600.0,,SH
518880.SH,20150730,17500.0,,SH
518880.SH,20150731,17300.0,,SH
518880.SH,20150803,17200.0,,SH
518880.SH,20150804,17000.0,,SH
518880.SH,20150805,16800.0,,SH
518880.SH,20150806,16700.0,,SH
518880.SH,20150807,16700.0,,SH
518880.SH,20150810,16600.0,,SH
518880.SH,20150811,16400.0,,SH
518880.SH,20150812,16500.0,,SH
518880.SH,20150813,16500.0,,SH
518880.SH,20150814,16400.0,,SH
518880.SH,20150817,16200.0,,SH
518880.SH,20150818,16100.0,,SH
518880.SH,20150819,15900.0,,SH
518880.SH,20150820,15700.0,,SH
518880.SH,20150821,15600.0,,SH
518880.SH,20150824,17600.0,,SH
518880.SH,20150825,17700.0,,SH
518880.SH,20150826,18800.0,,SH
518880.SH,20150827,18900.0,,SH
518880.SH,20150828,18700.0,,SH
518880.SH,20150831,18500.0,,SH
518880.SH,20150901,18500.0,,SH
518880.SH,20150902,18500.0,,SH
518880.SH,20150907,18600.0,,SH
518880.SH,20150908,18600.0,,SH
518880.SH,20150909,18500.0,,SH
518880.SH,20150910,18600.0,,SH
518880.SH,20150911,18600.0,,SH
518880.SH,20150914,18700.0,,SH
518880.SH,20150915,18700.0,,SH
518880.SH,20150916,18700.0,,SH
518880.SH,20150917,18600.0,,SH
518880.SH,20150918,18500.0,,SH
518880.SH,20150921,18400.0,,SH
518880.SH,20150922,18200.0,,SH
518880.SH,20150923,18200.0,,SH
518880.SH,20150924,18200.0,,SH
518880.SH,20150925,18000.0,,SH
518880.SH,20150928,17900.0,,SH
518880.SH,20150929,18000.0,,SH
518880.SH,20150930,17974.0847,,SH
518880.SH,20151008,18000.0,,SH
518880.SH,20151009,17900.0,,SH
518880.SH,20151012,17900.0,,SH
518880.SH,20151013,17700.0,,SH
518880.SH,20151014,17500.0,,SH
518880.SH,20151015,17300.0,,SH
518880.SH,20151016,17100.0,,SH
518880.SH,20151019,17000.0,,SH
518880.SH,20151020,16800.0,,SH
518880.SH,20151021,16600.0,,SH
518880.SH,20151022,16400.0,,SH
518880.SH,20151023,16200.0,,SH
518880.SH,20151026,16100.0,,SH
518880.SH,20151027,16100.0,,SH
518880.SH,20151028,16300.0,,SH
518880.SH,20151029,16700.0,,SH
518880.SH,20151030,17500.0,,SH
518880.SH,20151102,17900.0,,SH
518880.SH,20151103,18400.0,,SH
518880.SH,20151104,20300.0,,SH
518880.SH,20151105,23000.0,,SH
518880.SH,20151106,25200.0,,SH
518880.SH,20151109,26200.0,,SH
518880.SH,20151110,27000.0,,SH
518880.SH,20151111,28100.0,,SH
518880.SH,20151112,28400.0,,SH
518880.SH,20151113,28500.0,,SH
518880.SH,20151116,28400.0,,SH
518880.SH,20151117,28600.0,,SH
518880.SH,20151118,29100.0,,SH
518880.SH,20151119,29100.0,,SH
518880.SH,20151120,29100.0,,SH
518880.SH,20151123,29100.0,,SH
518880.SH,20151124,29100.0,,SH
518880.SH,20151125,29100.0,,SH
518880.SH,20151126,29000.0,,SH
518880.SH,20151127,29000.0,,SH
518880.SH,20151130,29200.0,,SH
518880.SH,20151201,29200.0,,SH
518880.SH,20151202,29000.0,,SH
518880.SH,20151203,30500.0,,SH
518880.SH,20151204,31300.0,,SH
518880.SH,20151207,31200.0,,SH
518880.SH,20151208,31100.0,,SH
518880.SH,20151209,31000.0,,SH
518880.SH,20151210,30800.0,,SH
518880.SH,20151211,30700.0,,SH
518880.SH,20151214,30700.0,,SH
518880.SH,20151215,30800.0,,SH
518880.SH,20151216,31200.0,,SH
518880.SH,20151217,31300.0,,SH
518880.SH,20151218,31900.0,,SH
518880.SH,20151221,31700.0,,SH
518880.SH,20151222,31500.0,,SH
518880.SH,20151223,31400.0,,SH
518880.SH,20151224,31200.0,,SH
518880.SH,20151225,31100.0,,SH
518880.SH,20151228,30900.0,,SH
518880.SH,20151229,31700.0,,SH
518880.SH,20151230,31500.0,,SH
518880.SH,20151231,32044.0847,,SH
518880.SH,20160104,31900.0,,SH
518880.SH,20160105,31700.0,,SH
518880.SH,20160106,32900.0,,SH
518880.SH,20160107,34000.0,,SH
518880.SH,20160108,33900.0,,SH
518880.SH,20160111,33800.0,,SH
518880.SH,20160112,33600.0,,SH
518880.SH,20160113,33500.0,,SH
518880.SH,20160114,33300.0,,SH
518880.SH,20160115,33300.0,,SH
518880.SH,20160118,33200.0,,SH
518880.SH,20160119,33000.0,,SH
518880.SH,20160120,34700.0,,SH
518880.SH,20160121,40900.0,,SH
518880.SH,20160122,41300.0,,SH
518880.SH,20160125,43100.0,,SH
518880.SH,20160126,48100.0,,SH
518880.SH,20160127,48500.0,,SH
518880.SH,20160128,48400.0,,SH
518880.SH,20160129,48400.0,,SH
518880.SH,20160201,52500.0,,SH
518880.SH,20160202,52500.0,,SH
518880.SH,20160203,54200.0,,SH
518880.SH,20160204,55400.0,,SH
518880.SH,20160205,59100.0,,SH
518880.SH,20160215,62000.0,,SH
518880.SH,20160216,62000.0,,SH
518880.SH,20160217,63500.0,,SH
518880.SH,20160218,63800.0,,SH
518880.SH,20160219,64000.0,,SH
518880.SH,20160222,64200.0,,SH
518880.SH,20160223,65800.0,,SH
518880.SH,20160224,70800.0,,SH
518880.SH,20160225,81800.0,,SH
518880.SH,20160226,85700.0,,SH
518880.SH,20160229,95000.0,,SH
518880.SH,20160301,101800.0,,SH
518880.SH,20160302,111300.0,,SH
518880.SH,20160303,112100.0,,SH
518880.SH,20160304,119300.0,,SH
518880.SH,20160307,119900.0,,SH
518880.SH,20160308,121100.0,,SH
518880.SH,20160309,124500.0,,SH
518880.SH,20160310,129500.0,,SH
518880.SH,20160311,133700.0,,SH
518880.SH,20160314,138100.0,,SH
518880.SH,20160315,142100.0,,SH
518880.SH,20160316,141500.0,,SH
518880.SH,20160317,140900.0,,SH
518880.SH,20160318,140300.0,,SH
518880.SH,20160321,139700.0,,SH
518880.SH,20160322,139100.0,,SH
518880.SH,20160323,138500.0,,SH
518880.SH,20160324,137900.0,,SH
518880.SH,20160325,137300.0,,SH
518880.SH,20160328,136700.0,,SH
518880.SH,20160329,136100.0,,SH
518880.SH,20160330,135500.0,,SH
518880.SH,20160331,134914.0847,,SH
518880.SH,20160401,134300.0,,SH
518880.SH,20160405,133700.0,,SH
518880.SH,20160406,133100.0,,SH
518880.SH,20160407,132500.0,,SH
518880.SH,20160408,131900.0,,SH
518880.SH,20160411,131300.0,,SH
518880.SH,20160412,130700.0,,SH
518880.SH,20160413,130100.0,,SH
518880.SH,20160414,129500.0,,SH
518880.SH,20160415,128900.0,,SH
518880.SH,20160418,128300.0,,SH
518880.SH,20160419,127700.0,,SH
518880.SH,20160420,127100.0,,SH
518880.SH,20160421,126500.0,,SH
518880.SH,20160422,125900.0,,SH
518880.SH,20160425,125300.0,,SH
518880.SH,20160426,124700.0,,SH
518880.SH,20160427,124400.0,,SH
518880.SH,20160428,123800.0,,SH
518880.SH,20160429,125000.0,,SH
518880.SH,20160503,124700.0,,SH
518880.SH,20160504,124100.0,,SH
518880.SH,20160505,123500.0,,SH
518880.SH,20160506,126500.0,,SH
518880.SH,20160509,126700.0,,SH
518880.SH,20160510,126200.0,,SH
518880.SH,20160511,128400.0,,SH
518880.SH,20160512,130200.0,,SH
518880.SH,20160513,138800.0,,SH
518880.SH,20160516,150700.0,,SH
518880.SH,20160517,153400.0,,SH
518880.SH,20160518,154600.0,,SH
518880.SH,20160519,155000.0,,SH
518880.SH,20160520,155300.0,,SH
518880.SH,20160523,155100.0,,SH
518880.SH,20160524,155600.0,,SH
518880.SH,20160525,155600.0,,SH
518880.SH,20160526,155000.0,,SH
518880.SH,20160527,155000.0,,SH
518880.SH,20160530,154700.0,,SH
518880.SH,20160531,154600.0,,SH
518880.SH,20160601,154900.0,,SH
518880.SH,20160602,155500.0,,SH
518880.SH,20160603,156700.0,,SH
518880.SH,20160606,156500.0,,SH
518880.SH,20160607,156000.0,,SH
518880.SH,20160608,155400.0,,SH
518880.SH,20160613,156200.0,,SH
518880.SH,20160614,158400.0,,SH
518880.SH,20160615,158800.0,,SH
518880.SH,20160616,159300.0,,SH
518880.SH,20160617,161200.0,,SH
518880.SH,20160620,161400.0,,SH
518880.SH,20160621,160800.0,,SH
518880.SH,20160622,160300.0,,SH
518880.SH,20160623,159800.0,,SH
518880.SH,20160624,159400.0,,SH
518880.SH,20160627,158600.0,,SH
518880.SH,20160628,158700.0,,SH
518880.SH,20160629,160800.0,,SH
518880.SH,20160630,162274.0847,,SH
518880.SH,20160701,165700.0,,SH
518880.SH,20160704,172200.0,,SH
518880.SH,20160705,175800.0,,SH
518880.SH,20160706,180500.0,,SH
518880.SH,20160707,183100.0,,SH
518880.SH,20160708,185100.0,,SH
518880.SH,20160711,198900.0,,SH
518880.SH,20160712,200500.0,,SH
518880.SH,20160713,202300.0,,SH
518880.SH,20160714,203400.0,,SH
518880.SH,20160715,208000.0,,SH
518880.SH,20160718,210500.0,,SH
518880.SH,20160719,213500.0,,SH
518880.SH,20160720,214000.0,,SH
518880.SH,20160721,215800.0,,SH
518880.SH,20160722,216500.0,,SH
518880.SH,20160725,217000.0,,SH
518880.SH,20160726,217600.0,,SH
518880.SH,20160727,218900.0,,SH
518880.SH,20160728,221200.0,,SH
518880.SH,20160729,222900.0,,SH
518880.SH,20160801,223800.0,,SH
518880.SH,20160802,224300.0,,SH
518880.SH,20160803,225000.0,,SH
518880.SH,20160804,225700.0,,SH
518880.SH,20160805,226100.0,,SH
518880.SH,20160808,226400.0,,SH
518880.SH,20160809,227200.0,,SH
518880.SH,20160810,228300.0,,SH
518880.SH,20160811,229700.0,,SH
518880.SH,20160812,230700.0,,SH
518880.SH,20160815,231500.0,,SH
518880.SH,20160816,231700.0,,SH
518880.SH,20160817,231500.0,,SH
518880.SH,20160818,231000.0,,SH
518880.SH,20160819,230400.0,,SH
518880.SH,20160822,229800.0,,SH
518880.SH,20160823,229200.0,,SH
518880.SH,20160824,228500.0,,SH
518880.SH,20160825,228400.0,,SH
518880.SH,20160826,227900.0,,SH
518880.SH,20160829,227300.0,,SH
518880.SH,20160830,226800.0,,SH
518880.SH,20160831,226600.0,,SH
518880.SH,20160901,226200.0,,SH
518880.SH,20160902,226500.0,,SH
518880.SH,20160905,226400.0,,SH
518880.SH,20160906,226600.0,,SH
518880.SH,20160907,226700.0,,SH
518880.SH,20160908,226000.0,,SH
518880.SH,20160909,225600.0,,SH
518880.SH,20160912,225000.0,,SH
518880.SH,20160913,224100.0,,SH
518880.SH,20160914,224100.0,,SH
518880.SH,20160919,224600.0,,SH
518880.SH,20160920,224800.0,,SH
518880.SH,20160921,224300.0,,SH
518880.SH,20160922,223500.0,,SH
518880.SH,20160923,223600.0,,SH
518880.SH,20160926,222700.0,,SH
518880.SH,20160927,221800.0,,SH
518880.SH,20160928,221300.0,,SH
518880.SH,20160929,220500.0,,SH
518880.SH,20160930,219784.0847,,SH
518880.SH,20161010,233300.0,,SH
518880.SH,20161011,237700.0,,SH
518880.SH,20161012,240800.0,,SH
518880.SH,20161013,243400.0,,SH
518880.SH,20161014,243700.0,,SH
518880.SH,20161017,247100.0,,SH
518880.SH,20161018,248200.0,,SH
518880.SH,20161019,248600.0,,SH
518880.SH,20161020,248600.0,,SH
518880.SH,20161021,248500.0,,SH
518880.SH,20161024,248400.0,,SH
518880.SH,20161025,250400.0,,SH
518880.SH,20161026,251400.0,,SH
518880.SH,20161027,251400.0,,SH
518880.SH,20161028,252200.0,,SH
518880.SH,20161031,261100.0,,SH
518880.SH,20161101,270100.0,,SH
518880.SH,20161102,273000.0,,SH
518880.SH,20161103,272600.0,,SH
518880.SH,20161104,271900.0,,SH
518880.SH,20161107,271000.0,,SH
518880.SH,20161108,270100.0,,SH
518880.SH,20161109,269200.0,,SH
518880.SH,20161110,268300.0,,SH
518880.SH,20161111,267400.0,,SH
518880.SH,20161114,266500.0,,SH
518880.SH,20161115,265600.0,,SH
518880.SH,20161116,264400.0,,SH
518880.SH,20161117,263200.0,,SH
518880.SH,20161118,262000.0,,SH
518880.SH,20161121,260800.0,,SH
518880.SH,20161122,259600.0,,SH
518880.SH,20161123,258900.0,,SH
518880.SH,20161124,257900.0,,SH
518880.SH,20161125,256700.0,,SH
518880.SH,20161128,255500.0,,SH
518880.SH,20161129,254300.0,,SH
518880.SH,20161130,253100.0,,SH
518880.SH,20161201,251900.0,,SH
518880.SH,20161202,250700.0,,SH
518880.SH,20161205,249500.0,,SH
518880.SH,20161206,248300.0,,SH
518880.SH,20161207,247100.0,,SH
518880.SH,20161208,245900.0,,SH
518880.SH,20161209,245000.0,,SH
518880.SH,20161212,243900.0,,SH
518880.SH,20161213,242800.0,,SH
518880.SH,20161214,241600.0,,SH
518880.SH,20161215,240600.0,,SH
518880.SH,20161216,239400.0,,SH
518880.SH,20161219,238200.0,,SH
518880.SH,20161220,237000.0,,SH
518880.SH,20161221,236200.0,,SH
518880.SH,20161222,235800.0,,SH
518880.SH,20161223,234600.0,,SH
518880.SH,20161226,236700.0,,SH
518880.SH,20161227,238200.0,,SH
518880.SH,20161228,240000.0,,SH
518880.SH,20161229,239600.0,,SH
518880.SH,20161230,240900.0,,SH
518880.SH,20161231,240934.0847,,SH
518880.SH,20170103,240300.0,,SH
518880.SH,20170104,239200.0,,SH
518880.SH,20170105,238000.0,,SH
518880.SH,20170106,236800.0,,SH
518880.SH,20170109,244000.0,,SH
518880.SH,20170110,248800.0,,SH
518880.SH,20170111,255100.0,,SH
518880.SH,20170112,256600.0,,SH
518880.SH,20170113,255400.0,,SH
518880.SH,20170116,255400.0,,SH
518880.SH,20170117,255400.0,,SH
518880.SH,20170118,254600.0,,SH
518880.SH,20170119,253800.0,,SH
518880.SH,20170120,252600.0,,SH
518880.SH,20170123,251400.0,,SH
518880.SH,20170124,256200.0,,SH
518880.SH,20170125,268000.0,,SH
518880.SH,20170126,266900.0,,SH
518880.SH,20170203,265700.0,,SH
518880.SH,20170206,266600.0,,SH
518880.SH,20170207,273800.0,,SH
518880.SH,20170208,274400.0,,SH
518880.SH,20170209,274500.0,,SH
518880.SH,20170210,273300.0,,SH
518880.SH,20170213,274600.0,,SH
518880.SH,20170214,274700.0,,SH
518880.SH,20170215,273800.0,,SH
518880.SH,20170216,272600.0,,SH
518880.SH,20170217,271400.0,,SH
518880.SH,20170220,270200.0,,SH
518880.SH,20170221,269000.0,,SH
518880.SH,20170222,267800.0,,SH
518880.SH,20170223,266600.0,,SH
518880.SH,20170224,265500.0,,SH
518880.SH,20170227,264300.0,,SH
518880.SH,20170228,263100.0,,SH
518880.SH,20170301,262400.0,,SH
518880.SH,20170302,261200.0,,SH
518880.SH,20170303,262700.0,,SH
518880.SH,20170306,261700.0,,SH
518880.SH,20170307,262000.0,,SH
518880.SH,20170308,260800.0,,SH
518880.SH,20170309,259600.0,,SH
518880.SH,20170310,258400.0,,SH
518880.SH,20170313,257900.0,,SH
518880.SH,20170314,257900.0,,SH
518880.SH,20170315,256700.0,,SH
518880.SH,20170316,259500.0,,SH
518880.SH,20170317,259800.0,,SH
518880.SH,20170320,258600.0,,SH
518880.SH,20170321,258200.0,,SH
518880.SH,20170322,257000.0,,SH
518880.SH,20170323,255800.0,,SH
518880.SH,20170324,254600.0,,SH
518880.SH,20170327,253400.0,,SH
518880.SH,20170328,252200.0,,SH
518880.SH,20170329,251000.0,,SH
518880.SH,20170330,249800.0,,SH
518880.SH,20170331,248644.0847,,SH
518880.SH,20170405,248300.0,,SH
518880.SH,20170406,247100.0,,SH
518880.SH,20170407,245900.0,,SH
518880.SH,20170410,245400.0,,SH
518880.SH,20170411,244600.0,,SH
518880.SH,20170412,244500.0,,SH
518880.SH,20170413,243400.0,,SH
