ts_code,trade_date,fd_share,fund_type,market
513100.SH,20130425,26762.212,,SH
513100.SH,20130514,26762.212,,SH
513100.SH,20130515,26762.21,,SH
513100.SH,20130516,10600.0,,SH
513100.SH,20130520,10400.0,,SH
513100.SH,20130521,8800.0,,SH
513100.SH,20130524,8700.0,,SH
513100.SH,20130529,8300.0,,SH
513100.SH,20130604,8200.0,,SH
513100.SH,20130606,7800.0,,SH
513100.SH,20130613,7600.0,,SH
513100.SH,20130614,7500.0,,SH
513100.SH,20130619,7400.0,,SH
513100.SH,20130621,7200.0,,SH
513100.SH,20130630,7162.212,,SH
513100.SH,20130701,7200.0,,SH
513100.SH,20130708,7400.0,,SH
513100.SH,20130712,7500.0,,SH
513100.SH,20130724,7400.0,,SH
513100.SH,20130725,7300.0,,SH
513100.SH,20130801,7200.0,,SH
513100.SH,20130802,6900.0,,SH
513100.SH,20130805,6800.0,,SH
513100.SH,20130806,6600.0,,SH
513100.SH,20130807,6500.0,,SH
513100.SH,20130808,6400.0,,SH
513100.SH,20130809,6300.0,,SH
513100.SH,20130814,6200.0,,SH
513100.SH,20130815,6100.0,,SH
513100.SH,20130820,5800.0,,SH
513100.SH,20130821,5700.0,,SH
513100.SH,20130826,5500.0,,SH
513100.SH,20130903,5400.0,,SH
513100.SH,20130905,5300.0,,SH
513100.SH,20130911,5200.0,,SH
513100.SH,20130912,5100.0,,SH
513100.SH,20130913,5000.0,,SH
513100.SH,20130916,4900.0,,SH
513100.SH,20130923,5000.0,,SH
513100.SH,20130925,5100.0,,SH
513100.SH,20130930,5062.212,,SH
513100.SH,20131008,5100.0,,SH
513100.SH,20131010,5200.0,,SH
513100.SH,20131016,5300.0,,SH
513100.SH,20131018,5400.0,,SH
513100.SH,20131022,5600.0,,SH
513100.SH,20131024,5800.0,,SH
513100.SH,20131025,5900.0,,SH
513100.SH,20131028,6100.0,,SH
513100.SH,20131105,6200.0,,SH
513100.SH,20131107,6400.0,,SH
513100.SH,20131112,6500.0,,SH
