ts_code,trade_date,fd_share,fund_type,market
511010.SH,20130305,542362.8798,CEF,SH
511010.SH,20130306,5423.6287,CEF,SH
511010.SH,20130322,5423.6287,CEF,SH
511010.SH,20130325,5116.63,CEF,SH
511010.SH,20130326,4100.0,CEF,SH
511010.SH,20130327,4200.0,CEF,SH
511010.SH,20130328,3700.0,CEF,SH
511010.SH,20130329,3400.0,CEF,SH
511010.SH,20130401,3300.0,CEF,SH
511010.SH,20130402,3000.0,CEF,SH
511010.SH,20130408,2800.0,CEF,SH
511010.SH,20130409,2700.0,CEF,SH
511010.SH,20130410,2400.0,CEF,SH
511010.SH,20130411,2300.0,CEF,SH
511010.SH,20130412,2200.0,CEF,SH
511010.SH,20130415,2300.0,CEF,SH
511010.SH,20130416,2200.0,CEF,SH
511010.SH,20130417,2100.0,CEF,SH
511010.SH,20130419,2200.0,CEF,SH
511010.SH,20130422,2500.0,CEF,SH
511010.SH,20130503,2400.0,CEF,SH
511010.SH,20130506,2500.0,CEF,SH
511010.SH,20130508,2400.0,CEF,SH
511010.SH,20130509,2300.0,CEF,SH
511010.SH,20130510,2400.0,CEF,SH
511010.SH,20130513,2600.0,CEF,SH
511010.SH,20130514,2500.0,CEF,SH
511010.SH,20130520,2400.0,CEF,SH
511010.SH,20130521,2500.0,CEF,SH
511010.SH,20130527,2400.0,CEF,SH
511010.SH,20130528,2500.0,CEF,SH
511010.SH,20130529,2400.0,CEF,SH
511010.SH,20130530,2300.0,CEF,SH
511010.SH,20130531,2400.0,CEF,SH
511010.SH,20130603,2300.0,CEF,SH
511010.SH,20130606,2200.0,CEF,SH
511010.SH,20130607,2300.0,CEF,SH
511010.SH,20130614,2100.0,CEF,SH
511010.SH,20130617,1800.0,CEF,SH
511010.SH,20130618,1600.0,CEF,SH
511010.SH,20130619,1500.0,CEF,SH
511010.SH,20130620,1400.0,CEF,SH
511010.SH,20130621,1300.0,CEF,SH
511010.SH,20130624,1200.0,CEF,SH
511010.SH,20130625,1300.0,CEF,SH
511010.SH,20130626,1200.0,CEF,SH
511010.SH,20130627,1300.0,CEF,SH
511010.SH,20130630,1334.6287,CEF,SH
511010.SH,20130701,1300.0,CEF,SH
511010.SH,20130702,1400.0,CEF,SH
511010.SH,20130703,1300.0,CEF,SH
511010.SH,20130704,1400.0,CEF,SH
511010.SH,20130705,1300.0,CEF,SH
511010.SH,20130708,1400.0,CEF,SH
511010.SH,20130709,1300.0,CEF,SH
511010.SH,20130711,1400.0,CEF,SH
511010.SH,20130712,1300.0,CEF,SH
511010.SH,20130715,1400.0,CEF,SH
511010.SH,20130716,1300.0,CEF,SH
511010.SH,20130723,1200.0,CEF,SH
511010.SH,20130724,1300.0,CEF,SH
511010.SH,20130729,1200.0,CEF,SH
511010.SH,20130730,1300.0,CEF,SH
511010.SH,20130801,1200.0,CEF,SH
511010.SH,20130802,1300.0,CEF,SH
511010.SH,20130807,1400.0,CEF,SH
511010.SH,20130808,1300.0,CEF,SH
511010.SH,20130823,1400.0,CEF,SH
511010.SH,20130827,1300.0,CEF,SH
511010.SH,20130828,1400.0,CEF,SH
511010.SH,20130906,1300.0,CEF,SH
511010.SH,20130909,1400.0,CEF,SH
511010.SH,20130924,1300.0,CEF,SH
511010.SH,20130927,1400.0,CEF,SH
511010.SH,20130930,1380.6287,CEF,SH
511010.SH,20131008,1400.0,CEF,SH
511010.SH,20131009,1300.0,CEF,SH
511010.SH,20131010,1600.0,CEF,SH
511010.SH,20131015,1500.0,CEF,SH
511010.SH,20131022,1400.0,CEF,SH
511010.SH,20131031,1300.0,CEF,SH
511010.SH,20131101,1400.0,CEF,SH
511010.SH,20131105,1300.0,CEF,SH
511010.SH,20131107,1200.0,CEF,SH
511010.SH,20131111,1100.0,CEF,SH
511010.SH,20131118,1000.0,CEF,SH
511010.SH,20131125,1100.0,CEF,SH
511010.SH,20131202,1000.0,CEF,SH
511010.SH,20131203,1100.0,CEF,SH
511010.SH,20131226,1000.0,CEF,SH
511010.SH,20131231,925.6287,CEF,SH
511010.SH,20140102,900.0,CEF,SH
511010.SH,20140210,800.0,CEF,SH
511010.SH,20140331,800.6287,CEF,SH
511010.SH,20140402,700.0,CEF,SH
511010.SH,20140507,600.0,CEF,SH
511010.SH,20140526,700.0,CEF,SH
511010.SH,20140627,600.0,CEF,SH
511010.SH,20140630,587.6287,CEF,SH
511010.SH,20140701,600.0,CEF,SH
511010.SH,20140709,500.0,CEF,SH
511010.SH,20140718,400.0,CEF,SH
511010.SH,20140930,362.6287,CEF,SH
511010.SH,20141008,400.0,CEF,SH
511010.SH,20141231,362.6287,CEF,SH
511010.SH,20150105,400.0,CEF,SH
511010.SH,20150109,300.0,CEF,SH
511010.SH,20150330,400.0,CEF,SH
511010.SH,20150331,354.6287,CEF,SH
511010.SH,20150401,400.0,CEF,SH
511010.SH,20150630,363.6287,CEF,SH
511010.SH,20150701,400.0,CEF,SH
511010.SH,20150702,400.0,CEF,SH
511010.SH,20150703,400.0,CEF,SH
511010.SH,20150706,400.0,CEF,SH
511010.SH,20150707,400.0,CEF,SH
511010.SH,20150708,400.0,CEF,SH
511010.SH,20150709,400.0,CEF,SH
511010.SH,20150710,400.0,CEF,SH
511010.SH,20150713,400.0,CEF,SH
511010.SH,20150714,400.0,CEF,SH
511010.SH,20150715,400.0,CEF,SH
511010.SH,20150716,400.0,CEF,SH
511010.SH,20150717,400.0,CEF,SH
511010.SH,20150720,400.0,CEF,SH
511010.SH,20150721,400.0,CEF,SH
511010.SH,20150722,400.0,CEF,SH
511010.SH,20150723,400.0,CEF,SH
511010.SH,20150724,400.0,CEF,SH
511010.SH,20150727,400.0,CEF,SH
511010.SH,20150728,400.0,CEF,SH
511010.SH,20150729,400.0,CEF,SH
511010.SH,20150730,400.0,CEF,SH
511010.SH,20150731,400.0,CEF,SH
511010.SH,20150803,400.0,CEF,SH
511010.SH,20150804,400.0,CEF,SH
511010.SH,20150805,400.0,CEF,SH
511010.SH,20150806,400.0,CEF,SH
511010.SH,20150807,400.0,CEF,SH
511010.SH,20150810,400.0,CEF,SH
511010.SH,20150811,500.0,CEF,SH
511010.SH,20150812,500.0,CEF,SH
511010.SH,20150813,500.0,CEF,SH
511010.SH,20150814,500.0,CEF,SH
511010.SH,20150817,500.0,CEF,SH
511010.SH,20150818,500.0,CEF,SH
511010.SH,20150819,500.0,CEF,SH
511010.SH,20150820,500.0,CEF,SH
511010.SH,20150821,500.0,CEF,SH
511010.SH,20150824,500.0,CEF,SH
511010.SH,20150825,500.0,CEF,SH
511010.SH,20150826,500.0,CEF,SH
511010.SH,20150827,500.0,CEF,SH
511010.SH,20150828,500.0,CEF,SH
511010.SH,20150831,500.0,CEF,SH
511010.SH,20150901,500.0,CEF,SH
511010.SH,20150902,500.0,CEF,SH
511010.SH,20150907,500.0,CEF,SH
511010.SH,20150908,600.0,CEF,SH
511010.SH,20150909,600.0,CEF,SH
511010.SH,20150910,600.0,CEF,SH
511010.SH,20150911,600.0,CEF,SH
511010.SH,20150914,600.0,CEF,SH
511010.SH,20150915,600.0,CEF,SH
511010.SH,20150916,600.0,CEF,SH
511010.SH,20150917,600.0,CEF,SH
511010.SH,20150918,600.0,CEF,SH
511010.SH,20150921,700.0,CEF,SH
511010.SH,20150922,700.0,CEF,SH
511010.SH,20150923,700.0,CEF,SH
511010.SH,20150924,800.0,CEF,SH
511010.SH,20150925,800.0,CEF,SH
511010.SH,20150928,800.0,CEF,SH
511010.SH,20150929,800.0,CEF,SH
511010.SH,20150930,770.6287,CEF,SH
511010.SH,20151008,800.0,CEF,SH
511010.SH,20151009,800.0,CEF,SH
511010.SH,20151012,800.0,CEF,SH
511010.SH,20151013,800.0,CEF,SH
511010.SH,20151014,800.0,CEF,SH
511010.SH,20151015,800.0,CEF,SH
511010.SH,20151016,800.0,CEF,SH
511010.SH,20151019,800.0,CEF,SH
511010.SH,20151020,800.0,CEF,SH
511010.SH,20151021,800.0,CEF,SH
511010.SH,20151022,800.0,CEF,SH
511010.SH,20151023,800.0,CEF,SH
511010.SH,20151026,800.0,CEF,SH
511010.SH,20151027,800.0,CEF,SH
511010.SH,20151028,800.0,CEF,SH
511010.SH,20151029,800.0,CEF,SH
511010.SH,20151030,800.0,CEF,SH
511010.SH,20151102,800.0,CEF,SH
511010.SH,20151103,800.0,CEF,SH
511010.SH,20151104,800.0,CEF,SH
511010.SH,20151105,800.0,CEF,SH
511010.SH,20151106,800.0,CEF,SH
511010.SH,20151109,700.0,CEF,SH
511010.SH,20151110,700.0,CEF,SH
511010.SH,20151111,700.0,CEF,SH
511010.SH,20151112,700.0,CEF,SH
511010.SH,20151113,700.0,CEF,SH
511010.SH,20151116,700.0,CEF,SH
511010.SH,20151117,700.0,CEF,SH
511010.SH,20151118,700.0,CEF,SH
511010.SH,20151119,700.0,CEF,SH
511010.SH,20151120,700.0,CEF,SH
511010.SH,20151123,700.0,CEF,SH
511010.SH,20151124,700.0,CEF,SH
511010.SH,20151125,700.0,CEF,SH
511010.SH,20151126,700.0,CEF,SH
511010.SH,20151127,700.0,CEF,SH
511010.SH,20151130,700.0,CEF,SH
511010.SH,20151201,700.0,CEF,SH
511010.SH,20151202,700.0,CEF,SH
511010.SH,20151203,700.0,CEF,SH
511010.SH,20151204,700.0,CEF,SH
511010.SH,20151207,700.0,CEF,SH
511010.SH,20151208,700.0,CEF,SH
511010.SH,20151209,700.0,CEF,SH
511010.SH,20151210,700.0,CEF,SH
511010.SH,20151211,700.0,CEF,SH
511010.SH,20151214,700.0,CEF,SH
511010.SH,20151215,700.0,CEF,SH
511010.SH,20151216,700.0,CEF,SH
511010.SH,20151217,600.0,CEF,SH
511010.SH,20151218,600.0,CEF,SH
511010.SH,20151221,600.0,CEF,SH
511010.SH,20151222,800.0,CEF,SH
511010.SH,20151223,900.0,CEF,SH
511010.SH,20151224,900.0,CEF,SH
511010.SH,20151225,1000.0,CEF,SH
511010.SH,20151228,1000.0,CEF,SH
511010.SH,20151229,1000.0,CEF,SH
511010.SH,20151230,1000.0,CEF,SH
511010.SH,20151231,1010.6287,CEF,SH
511010.SH,20160104,1000.0,CEF,SH
511010.SH,20160105,1000.0,CEF,SH
511010.SH,20160106,1100.0,CEF,SH
511010.SH,20160107,1100.0,CEF,SH
511010.SH,20160108,1300.0,CEF,SH
511010.SH,20160111,1300.0,CEF,SH
511010.SH,20160112,1300.0,CEF,SH
511010.SH,20160113,1300.0,CEF,SH
511010.SH,20160114,1300.0,CEF,SH
511010.SH,20160115,1300.0,CEF,SH
511010.SH,20160118,1200.0,CEF,SH
511010.SH,20160119,900.0,CEF,SH
511010.SH,20160120,700.0,CEF,SH
511010.SH,20160121,700.0,CEF,SH
511010.SH,20160122,700.0,CEF,SH
511010.SH,20160125,700.0,CEF,SH
511010.SH,20160126,700.0,CEF,SH
511010.SH,20160127,700.0,CEF,SH
511010.SH,20160128,700.0,CEF,SH
511010.SH,20160129,700.0,CEF,SH
511010.SH,20160201,700.0,CEF,SH
511010.SH,20160202,700.0,CEF,SH
511010.SH,20160203,700.0,CEF,SH
511010.SH,20160204,600.0,CEF,SH
511010.SH,20160205,600.0,CEF,SH
511010.SH,20160215,600.0,CEF,SH
511010.SH,20160216,600.0,CEF,SH
511010.SH,20160217,600.0,CEF,SH
511010.SH,20160218,600.0,CEF,SH
511010.SH,20160219,600.0,CEF,SH
511010.SH,20160222,500.0,CEF,SH
511010.SH,20160223,500.0,CEF,SH
511010.SH,20160224,500.0,CEF,SH
511010.SH,20160225,500.0,CEF,SH
511010.SH,20160226,500.0,CEF,SH
511010.SH,20160229,500.0,CEF,SH
511010.SH,20160301,500.0,CEF,SH
511010.SH,20160302,500.0,CEF,SH
511010.SH,20160303,500.0,CEF,SH
511010.SH,20160304,500.0,CEF,SH
511010.SH,20160307,500.0,CEF,SH
511010.SH,20160308,500.0,CEF,SH
511010.SH,20160309,500.0,CEF,SH
511010.SH,20160310,500.0,CEF,SH
511010.SH,20160311,500.0,CEF,SH
511010.SH,20160314,500.0,CEF,SH
511010.SH,20160315,500.0,CEF,SH
511010.SH,20160316,500.0,CEF,SH
511010.SH,20160317,500.0,CEF,SH
511010.SH,20160318,500.0,CEF,SH
511010.SH,20160321,400.0,CEF,SH
511010.SH,20160322,400.0,CEF,SH
511010.SH,20160323,400.0,CEF,SH
511010.SH,20160324,400.0,CEF,SH
511010.SH,20160325,400.0,CEF,SH
511010.SH,20160328,400.0,CEF,SH
511010.SH,20160329,400.0,CEF,SH
511010.SH,20160330,400.0,CEF,SH
511010.SH,20160331,429.6287,CEF,SH
511010.SH,20160401,400.0,CEF,SH
511010.SH,20160405,400.0,CEF,SH
511010.SH,20160406,400.0,CEF,SH
511010.SH,20160407,400.0,CEF,SH
511010.SH,20160408,500.0,CEF,SH
511010.SH,20160411,500.0,CEF,SH
511010.SH,20160412,500.0,CEF,SH
511010.SH,20160413,500.0,CEF,SH
511010.SH,20160414,500.0,CEF,SH
511010.SH,20160415,500.0,CEF,SH
511010.SH,20160418,500.0,CEF,SH
511010.SH,20160419,500.0,CEF,SH
511010.SH,20160420,500.0,CEF,SH
511010.SH,20160421,500.0,CEF,SH
511010.SH,20160422,500.0,CEF,SH
511010.SH,20160425,500.0,CEF,SH
511010.SH,20160426,500.0,CEF,SH
511010.SH,20160427,500.0,CEF,SH
511010.SH,20160428,500.0,CEF,SH
511010.SH,20160429,500.0,CEF,SH
511010.SH,20160503,500.0,CEF,SH
511010.SH,20160504,500.0,CEF,SH
511010.SH,20160505,500.0,CEF,SH
511010.SH,20160506,500.0,CEF,SH
511010.SH,20160509,500.0,CEF,SH
511010.SH,20160510,500.0,CEF,SH
511010.SH,20160511,500.0,CEF,SH
511010.SH,20160512,500.0,CEF,SH
511010.SH,20160513,500.0,CEF,SH
511010.SH,20160516,500.0,CEF,SH
511010.SH,20160517,500.0,CEF,SH
511010.SH,20160518,500.0,CEF,SH
511010.SH,20160519,500.0,CEF,SH
511010.SH,20160520,600.0,CEF,SH
511010.SH,20160523,600.0,CEF,SH
511010.SH,20160524,600.0,CEF,SH
511010.SH,20160525,600.0,CEF,SH
511010.SH,20160526,600.0,CEF,SH
511010.SH,20160527,600.0,CEF,SH
511010.SH,20160530,600.0,CEF,SH
511010.SH,20160531,600.0,CEF,SH
511010.SH,20160601,600.0,CEF,SH
511010.SH,20160602,600.0,CEF,SH
511010.SH,20160603,600.0,CEF,SH
511010.SH,20160606,600.0,CEF,SH
511010.SH,20160607,600.0,CEF,SH
511010.SH,20160608,600.0,CEF,SH
511010.SH,20160613,600.0,CEF,SH
511010.SH,20160614,600.0,CEF,SH
511010.SH,20160615,600.0,CEF,SH
511010.SH,20160616,600.0,CEF,SH
511010.SH,20160617,600.0,CEF,SH
511010.SH,20160620,600.0,CEF,SH
511010.SH,20160621,600.0,CEF,SH
511010.SH,20160622,600.0,CEF,SH
511010.SH,20160623,600.0,CEF,SH
511010.SH,20160624,600.0,CEF,SH
511010.SH,20160627,600.0,CEF,SH
511010.SH,20160628,600.0,CEF,SH
511010.SH,20160629,600.0,CEF,SH
511010.SH,20160630,570.6287,CEF,SH
511010.SH,20160701,600.0,CEF,SH
511010.SH,20160704,600.0,CEF,SH
511010.SH,20160705,600.0,CEF,SH
511010.SH,20160706,600.0,CEF,SH
511010.SH,20160707,600.0,CEF,SH
511010.SH,20160708,600.0,CEF,SH
511010.SH,20160711,600.0,CEF,SH
511010.SH,20160712,600.0,CEF,SH
511010.SH,20160713,600.0,CEF,SH
511010.SH,20160714,600.0,CEF,SH
511010.SH,20160715,600.0,CEF,SH
511010.SH,20160718,600.0,CEF,SH
511010.SH,20160719,600.0,CEF,SH
511010.SH,20160720,600.0,CEF,SH
511010.SH,20160721,600.0,CEF,SH
511010.SH,20160722,600.0,CEF,SH
511010.SH,20160725,600.0,CEF,SH
511010.SH,20160726,600.0,CEF,SH
511010.SH,20160727,600.0,CEF,SH
511010.SH,20160728,600.0,CEF,SH
511010.SH,20160729,600.0,CEF,SH
511010.SH,20160801,600.0,CEF,SH
511010.SH,20160802,600.0,CEF,SH
511010.SH,20160803,700.0,CEF,SH
511010.SH,20160804,700.0,CEF,SH
511010.SH,20160805,700.0,CEF,SH
511010.SH,20160808,700.0,CEF,SH
511010.SH,20160809,700.0,CEF,SH
511010.SH,20160810,700.0,CEF,SH
511010.SH,20160811,700.0,CEF,SH
511010.SH,20160812,700.0,CEF,SH
511010.SH,20160815,700.0,CEF,SH
511010.SH,20160816,700.0,CEF,SH
511010.SH,20160817,700.0,CEF,SH
511010.SH,20160818,700.0,CEF,SH
511010.SH,20160819,700.0,CEF,SH
511010.SH,20160822,700.0,CEF,SH
511010.SH,20160823,700.0,CEF,SH
511010.SH,20160824,700.0,CEF,SH
511010.SH,20160825,600.0,CEF,SH
511010.SH,20160826,600.0,CEF,SH
511010.SH,20160829,600.0,CEF,SH
511010.SH,20160830,600.0,CEF,SH
511010.SH,20160831,700.0,CEF,SH
511010.SH,20160901,700.0,CEF,SH
511010.SH,20160902,700.0,CEF,SH
511010.SH,20160905,700.0,CEF,SH
511010.SH,20160906,700.0,CEF,SH
511010.SH,20160907,700.0,CEF,SH
511010.SH,20160908,700.0,CEF,SH
511010.SH,20160909,700.0,CEF,SH
511010.SH,20160912,700.0,CEF,SH
511010.SH,20160913,700.0,CEF,SH
511010.SH,20160914,700.0,CEF,SH
511010.SH,20160919,700.0,CEF,SH
511010.SH,20160920,700.0,CEF,SH
511010.SH,20160921,700.0,CEF,SH
511010.SH,20160922,700.0,CEF,SH
511010.SH,20160923,700.0,CEF,SH
511010.SH,20160926,700.0,CEF,SH
511010.SH,20160927,700.0,CEF,SH
511010.SH,20160928,700.0,CEF,SH
511010.SH,20160929,700.0,CEF,SH
511010.SH,20160930,675.6287,CEF,SH
511010.SH,20161010,700.0,CEF,SH
511010.SH,20161011,700.0,CEF,SH
511010.SH,20161012,700.0,CEF,SH
511010.SH,20161013,700.0,CEF,SH
511010.SH,20161014,700.0,CEF,SH
511010.SH,20161017,700.0,CEF,SH
511010.SH,20161018,700.0,CEF,SH
511010.SH,20161019,700.0,CEF,SH
511010.SH,20161020,700.0,CEF,SH
511010.SH,20161021,700.0,CEF,SH
511010.SH,20161024,700.0,CEF,SH
511010.SH,20161025,700.0,CEF,SH
511010.SH,20161026,700.0,CEF,SH
511010.SH,20161027,700.0,CEF,SH
511010.SH,20161028,700.0,CEF,SH
511010.SH,20161031,700.0,CEF,SH
511010.SH,20161101,700.0,CEF,SH
511010.SH,20161102,700.0,CEF,SH
511010.SH,20161103,700.0,CEF,SH
511010.SH,20161104,700.0,CEF,SH
511010.SH,20161107,700.0,CEF,SH
511010.SH,20161108,700.0,CEF,SH
511010.SH,20161109,700.0,CEF,SH
511010.SH,20161110,700.0,CEF,SH
511010.SH,20161111,700.0,CEF,SH
511010.SH,20161114,700.0,CEF,SH
511010.SH,20161115,700.0,CEF,SH
511010.SH,20161116,700.0,CEF,SH
511010.SH,20161117,700.0,CEF,SH
511010.SH,20161118,700.0,CEF,SH
511010.SH,20161121,700.0,CEF,SH
511010.SH,20161122,700.0,CEF,SH
511010.SH,20161123,700.0,CEF,SH
511010.SH,20161124,700.0,CEF,SH
511010.SH,20161125,700.0,CEF,SH
511010.SH,20161128,700.0,CEF,SH
511010.SH,20161129,700.0,CEF,SH
511010.SH,20161130,600.0,CEF,SH
511010.SH,20161201,600.0,CEF,SH
511010.SH,20161202,600.0,CEF,SH
511010.SH,20161205,600.0,CEF,SH
511010.SH,20161206,600.0,CEF,SH
511010.SH,20161207,600.0,CEF,SH
511010.SH,20161208,600.0,CEF,SH
511010.SH,20161209,600.0,CEF,SH
511010.SH,20161212,600.0,CEF,SH
511010.SH,20161213,600.0,CEF,SH
511010.SH,20161214,600.0,CEF,SH
511010.SH,20161215,600.0,CEF,SH
511010.SH,20161216,600.0,CEF,SH
511010.SH,20161219,600.0,CEF,SH
511010.SH,20161220,600.0,CEF,SH
511010.SH,20161221,600.0,CEF,SH
511010.SH,20161222,600.0,CEF,SH
511010.SH,20161223,600.0,CEF,SH
511010.SH,20161226,600.0,CEF,SH
511010.SH,20161227,600.0,CEF,SH
511010.SH,20161228,600.0,CEF,SH
511010.SH,20161229,500.0,CEF,SH
511010.SH,20161230,500.0,CEF,SH
511010.SH,20161231,535.6287,CEF,SH
511010.SH,20170103,500.0,CEF,SH
511010.SH,20170104,500.0,CEF,SH
511010.SH,20170105,500.0,CEF,SH
511010.SH,20170106,500.0,CEF,SH
511010.SH,20170109,500.0,CEF,SH
511010.SH,20170110,500.0,CEF,SH
511010.SH,20170111,500.0,CEF,SH
511010.SH,20170112,500.0,CEF,SH
511010.SH,20170113,500.0,CEF,SH
511010.SH,20170116,500.0,CEF,SH
511010.SH,20170117,500.0,CEF,SH
511010.SH,20170118,500.0,CEF,SH
511010.SH,20170119,500.0,CEF,SH
511010.SH,20170120,500.0,CEF,SH
511010.SH,20170123,500.0,CEF,SH
511010.SH,20170124,500.0,CEF,SH
511010.SH,20170125,500.0,CEF,SH
511010.SH,20170126,400.0,CEF,SH
511010.SH,20170203,400.0,CEF,SH
511010.SH,20170206,400.0,CEF,SH
511010.SH,20170207,400.0,CEF,SH
511010.SH,20170208,400.0,CEF,SH
511010.SH,20170209,400.0,CEF,SH
511010.SH,20170210,400.0,CEF,SH
511010.SH,20170213,400.0,CEF,SH
511010.SH,20170214,400.0,CEF,SH
511010.SH,20170215,400.0,CEF,SH
511010.SH,20170216,400.0,CEF,SH
511010.SH,20170217,400.0,CEF,SH
511010.SH,20170220,400.0,CEF,SH
511010.SH,20170221,400.0,CEF,SH
511010.SH,20170222,400.0,CEF,SH
511010.SH,20170223,400.0,CEF,SH
511010.SH,20170224,400.0,CEF,SH
511010.SH,20170227,400.0,CEF,SH
511010.SH,20170228,400.0,CEF,SH
511010.SH,20170301,400.0,CEF,SH
511010.SH,20170302,400.0,CEF,SH
511010.SH,20170303,400.0,CEF,SH
511010.SH,20170306,400.0,CEF,SH
511010.SH,20170307,400.0,CEF,SH
511010.SH,20170308,400.0,CEF,SH
511010.SH,20170309,400.0,CEF,SH
511010.SH,20170310,400.0,CEF,SH
511010.SH,20170313,400.0,CEF,SH
511010.SH,20170314,400.0,CEF,SH
511010.SH,20170315,400.0,CEF,SH
511010.SH,20170316,400.0,CEF,SH
511010.SH,20170317,400.0,CEF,SH
511010.SH,20170320,400.0,CEF,SH
511010.SH,20170321,400.0,CEF,SH
511010.SH,20170322,400.0,CEF,SH
511010.SH,20170323,400.0,CEF,SH
511010.SH,20170324,400.0,CEF,SH
511010.SH,20170327,400.0,CEF,SH
511010.SH,20170328,400.0,CEF,SH
511010.SH,20170329,400.0,CEF,SH
511010.SH,20170330,400.0,CEF,SH
511010.SH,20170331,382.6287,CEF,SH
511010.SH,20170405,400.0,CEF,SH
511010.SH,20170406,400.0,CEF,SH
511010.SH,20170407,400.0,CEF,SH
511010.SH,20170410,400.0,CEF,SH
511010.SH,20170411,400.0,CEF,SH
511010.SH,20170412,400.0,CEF,SH
511010.SH,20170413,400.0,CEF,SH
511010.SH,20170414,400.0,CEF,SH
511010.SH,20170417,400.0,CEF,SH
511010.SH,20170418,400.0,CEF,SH
511010.SH,20170419,400.0,CEF,SH
511010.SH,20170420,400.0,CEF,SH
511010.SH,20170421,400.0,CEF,SH
511010.SH,20170424,400.0,CEF,SH
511010.SH,20170425,400.0,CEF,SH
511010.SH,20170426,400.0,CEF,SH
511010.SH,20170427,300.0,CEF,SH
511010.SH,20170428,300.0,CEF,SH
511010.SH,20170502,300.0,CEF,SH
511010.SH,20170503,300.0,CEF,SH
511010.SH,20170504,300.0,CEF,SH
511010.SH,20170505,300.0,CEF,SH
511010.SH,20170508,300.0,CEF,SH
511010.SH,20170509,300.0,CEF,SH
511010.SH,20170510,300.0,CEF,SH
511010.SH,20170511,300.0,CEF,SH
511010.SH,20170512,300.0,CEF,SH
511010.SH,20170515,300.0,CEF,SH
511010.SH,20170516,300.0,CEF,SH
511010.SH,20170517,300.0,CEF,SH
511010.SH,20170518,300.0,CEF,SH
511010.SH,20170519,300.0,CEF,SH
511010.SH,20170522,300.0,CEF,SH
511010.SH,20170523,300.0,CEF,SH
511010.SH,20170524,300.0,CEF,SH
511010.SH,20170525,300.0,CEF,SH
511010.SH,20170526,300.0,CEF,SH
511010.SH,20170531,300.0,CEF,SH
511010.SH,20170601,300.0,CEF,SH
511010.SH,20170602,300.0,CEF,SH
511010.SH,20170605,300.0,CEF,SH
511010.SH,20170606,300.0,CEF,SH
511010.SH,20170607,300.0,CEF,SH
511010.SH,20170608,300.0,CEF,SH
511010.SH,20170609,300.0,CEF,SH
511010.SH,20170612,300.0,CEF,SH
511010.SH,20170613,300.0,CEF,SH
511010.SH,20170614,300.0,CEF,SH
511010.SH,20170615,300.0,CEF,SH
511010.SH,20170616,300.0,CEF,SH
511010.SH,20170619,400.0,CEF,SH
511010.SH,20170620,400.0,CEF,SH
511010.SH,20170621,400.0,CEF,SH
