ts_code,trade_date,fd_share,fund_type,market
159941.SZ,20160823,2405.2541,ETF,SZ
159941.SZ,20160824,2405.2541,ETF,SZ
159941.SZ,20160825,2405.2541,ETF,SZ
159941.SZ,20160826,2405.2541,ETF,SZ
159941.SZ,20160829,2405.2541,ETF,SZ
159941.SZ,20160830,2405.2541,ETF,SZ
159941.SZ,20160831,2405.2541,ETF,SZ
159941.SZ,20160901,2405.2541,ETF,SZ
159941.SZ,20160902,2305.2541,ETF,SZ
159941.SZ,20160905,2305.2541,ETF,SZ
159941.SZ,20160906,2305.2541,ETF,SZ
159941.SZ,20160907,2305.2541,ETF,SZ
159941.SZ,20160908,2305.2541,ETF,SZ
159941.SZ,20160909,2305.2541,ETF,SZ
159941.SZ,20160912,2305.2541,ETF,SZ
159941.SZ,20160913,2305.2541,ETF,SZ
159941.SZ,20160914,2305.2541,ETF,SZ
159941.SZ,20160919,2305.2541,ETF,SZ
159941.SZ,20160920,2305.2541,ETF,SZ
159941.SZ,20160921,2305.2541,ETF,SZ
159941.SZ,20160922,2305.2541,ETF,SZ
159941.SZ,20160923,2305.2541,ETF,SZ
159941.SZ,20160926,2305.2541,ETF,SZ
159941.SZ,20160927,2305.2541,ETF,SZ
159941.SZ,20160928,2305.2541,ETF,SZ
159941.SZ,20160929,2305.2541,ETF,SZ
159941.SZ,20160930,2305.2541,ETF,SZ
159941.SZ,20161010,2305.2541,ETF,SZ
159941.SZ,20161011,2305.2541,ETF,SZ
159941.SZ,20161012,2305.2541,ETF,SZ
159941.SZ,20161013,2305.2541,ETF,SZ
159941.SZ,20161014,2305.2541,ETF,SZ
159941.SZ,20161017,2305.2541,ETF,SZ
159941.SZ,20161018,2305.2541,ETF,SZ
159941.SZ,20161019,2305.2541,ETF,SZ
159941.SZ,20161020,2305.2541,ETF,SZ
159941.SZ,20161021,2305.2541,ETF,SZ
159941.SZ,20161024,2305.2541,ETF,SZ
159941.SZ,20161025,2305.2541,ETF,SZ
159941.SZ,20161026,2305.2541,ETF,SZ
159941.SZ,20161027,2305.2541,ETF,SZ
159941.SZ,20161028,2305.2541,ETF,SZ
159941.SZ,20161031,2305.2541,ETF,SZ
159941.SZ,20161101,2305.2541,ETF,SZ
159941.SZ,20161102,2305.2541,ETF,SZ
159941.SZ,20161103,2305.2541,ETF,SZ
159941.SZ,20161104,2305.2541,ETF,SZ
159941.SZ,20161107,2305.2541,ETF,SZ
159941.SZ,20161108,2305.2541,ETF,SZ
159941.SZ,20161109,2305.2541,ETF,SZ
159941.SZ,20161110,2305.2541,ETF,SZ
159941.SZ,20161111,2305.2541,ETF,SZ
159941.SZ,20161114,2305.2541,ETF,SZ
159941.SZ,20161115,2305.2541,ETF,SZ
159941.SZ,20161116,2305.2541,ETF,SZ
159941.SZ,20161117,2305.2541,ETF,SZ
159941.SZ,20161118,2305.2541,ETF,SZ
159941.SZ,20161121,2305.2541,ETF,SZ
159941.SZ,20161122,2305.2541,ETF,SZ
159941.SZ,20161123,2305.2541,ETF,SZ
159941.SZ,20161124,2305.2541,ETF,SZ
159941.SZ,20161125,2305.2541,ETF,SZ
159941.SZ,20161128,2305.2541,ETF,SZ
159941.SZ,20161129,2305.2541,ETF,SZ
159941.SZ,20161130,2305.2541,ETF,SZ
159941.SZ,20161201,2405.2541,ETF,SZ
159941.SZ,20161202,2505.2541,ETF,SZ
159941.SZ,20161205,2505.2541,ETF,SZ
159941.SZ,20161206,2505.2541,ETF,SZ
159941.SZ,20161207,2505.2541,ETF,SZ
159941.SZ,20161208,2605.2541,ETF,SZ
159941.SZ,20161209,2805.2541,ETF,SZ
159941.SZ,20161212,3005.2541,ETF,SZ
159941.SZ,20161213,3005.2541,ETF,SZ
159941.SZ,20161214,3005.2541,ETF,SZ
159941.SZ,20161215,3005.2541,ETF,SZ
159941.SZ,20161216,3005.2541,ETF,SZ
159941.SZ,20161219,3005.2541,ETF,SZ
159941.SZ,20161220,3005.2541,ETF,SZ
159941.SZ,20161221,3005.2541,ETF,SZ
159941.SZ,20161222,3005.2541,ETF,SZ
159941.SZ,20161223,3005.2541,ETF,SZ
159941.SZ,20161226,3005.2541,ETF,SZ
159941.SZ,20161227,3005.2541,ETF,SZ
159941.SZ,20161228,3005.2541,ETF,SZ
159941.SZ,20161229,3005.2541,ETF,SZ
159941.SZ,20161230,3005.2541,ETF,SZ
159941.SZ,20161231,3005.2541,ETF,SZ
159941.SZ,20170103,3005.2541,ETF,SZ
159941.SZ,20170104,3005.2541,ETF,SZ
159941.SZ,20170105,3005.2541,ETF,SZ
159941.SZ,20170106,3005.2541,ETF,SZ
159941.SZ,20170109,3005.2541,ETF,SZ
159941.SZ,20170110,3005.2541,ETF,SZ
159941.SZ,20170111,3005.2541,ETF,SZ
159941.SZ,20170112,3005.2541,ETF,SZ
159941.SZ,20170113,3005.2541,ETF,SZ
159941.SZ,20170116,3005.2541,ETF,SZ
159941.SZ,20170117,3005.2541,ETF,SZ
159941.SZ,20170118,3005.2541,ETF,SZ
159941.SZ,20170119,3005.2541,ETF,SZ
159941.SZ,20170120,3005.2541,ETF,SZ
159941.SZ,20170123,3005.2541,ETF,SZ
159941.SZ,20170124,3005.2541,ETF,SZ
159941.SZ,20170125,3005.2541,ETF,SZ
159941.SZ,20170126,3005.2541,ETF,SZ
159941.SZ,20170203,3005.2541,ETF,SZ
159941.SZ,20170206,3005.2541,ETF,SZ
159941.SZ,20170207,3005.2541,ETF,SZ
159941.SZ,20170208,3005.2541,ETF,SZ
159941.SZ,20170209,3005.2541,ETF,SZ
159941.SZ,20170210,3005.2541,ETF,SZ
159941.SZ,20170213,3005.2541,ETF,SZ
159941.SZ,20170214,3005.2541,ETF,SZ
159941.SZ,20170215,3005.2541,ETF,SZ
159941.SZ,20170216,3005.2541,ETF,SZ
159941.SZ,20170217,3005.2541,ETF,SZ
159941.SZ,20170220,3005.2541,ETF,SZ
159941.SZ,20170221,3005.2541,ETF,SZ
159941.SZ,20170222,3005.2541,ETF,SZ
159941.SZ,20170223,3005.2541,ETF,SZ
159941.SZ,20170224,3005.2541,ETF,SZ
159941.SZ,20170227,3005.2541,ETF,SZ
159941.SZ,20170228,3005.2541,ETF,SZ
159941.SZ,20170301,3005.2541,ETF,SZ
159941.SZ,20170302,3005.2541,ETF,SZ
159941.SZ,20170303,3005.2541,ETF,SZ
159941.SZ,20170306,3005.2541,ETF,SZ
159941.SZ,20170307,3005.2541,ETF,SZ
159941.SZ,20170308,3005.2541,ETF,SZ
159941.SZ,20170309,3005.2541,ETF,SZ
159941.SZ,20170310,3005.2541,ETF,SZ
159941.SZ,20170313,3005.2541,ETF,SZ
159941.SZ,20170314,3005.2541,ETF,SZ
159941.SZ,20170315,3005.2541,ETF,SZ
159941.SZ,20170316,3005.2541,ETF,SZ
159941.SZ,20170317,3005.2541,ETF,SZ
159941.SZ,20170320,3005.2541,ETF,SZ
159941.SZ,20170321,3005.2541,ETF,SZ
159941.SZ,20170322,3005.2541,ETF,SZ
159941.SZ,20170323,3005.2541,ETF,SZ
159941.SZ,20170324,3005.2541,ETF,SZ
159941.SZ,20170327,3005.2541,ETF,SZ
159941.SZ,20170328,3005.2541,ETF,SZ
159941.SZ,20170329,3005.2541,ETF,SZ
159941.SZ,20170330,3005.2541,ETF,SZ
159941.SZ,20170331,3005.2541,ETF,SZ
159941.SZ,20170405,3005.2541,ETF,SZ
159941.SZ,20170406,3005.2541,ETF,SZ
159941.SZ,20170407,3005.2541,ETF,SZ
159941.SZ,20170410,3005.2541,ETF,SZ
159941.SZ,20170411,3005.2541,ETF,SZ
159941.SZ,20170412,3005.2541,ETF,SZ
159941.SZ,20170413,3005.2541,ETF,SZ
159941.SZ,20170414,3005.2541,ETF,SZ
159941.SZ,20170417,3005.2541,ETF,SZ
159941.SZ,20170418,3005.2541,ETF,SZ
159941.SZ,20170419,3005.2541,ETF,SZ
159941.SZ,20170420,3005.2541,ETF,SZ
159941.SZ,20170421,3005.2541,ETF,SZ
159941.SZ,20170424,3005.2541,ETF,SZ
159941.SZ,20170425,3005.2541,ETF,SZ
159941.SZ,20170426,3005.2541,ETF,SZ
159941.SZ,20170427,3005.2541,ETF,SZ
159941.SZ,20170428,3005.2541,ETF,SZ
159941.SZ,20170502,3005.2541,ETF,SZ
159941.SZ,20170503,3005.2541,ETF,SZ
159941.SZ,20170504,3005.2541,ETF,SZ
159941.SZ,20170505,3005.2541,ETF,SZ
159941.SZ,20170508,3005.2541,ETF,SZ
159941.SZ,20170509,3005.2541,ETF,SZ
159941.SZ,20170510,3005.2541,ETF,SZ
159941.SZ,20170511,3005.2541,ETF,SZ
159941.SZ,20170512,3005.2541,ETF,SZ
159941.SZ,20170515,3005.2541,ETF,SZ
159941.SZ,20170516,3005.2541,ETF,SZ
159941.SZ,20170517,3005.2541,ETF,SZ
159941.SZ,20170518,3005.2541,ETF,SZ
159941.SZ,20170519,3005.2541,ETF,SZ
159941.SZ,20170522,3005.2541,ETF,SZ
159941.SZ,20170523,3005.2541,ETF,SZ
159941.SZ,20170524,3005.2541,ETF,SZ
159941.SZ,20170525,3005.2541,ETF,SZ
159941.SZ,20170526,3005.2541,ETF,SZ
159941.SZ,20170531,3005.2541,ETF,SZ
159941.SZ,20170601,3005.2541,ETF,SZ
159941.SZ,20170602,3005.2541,ETF,SZ
159941.SZ,20170605,3005.2541,ETF,SZ
159941.SZ,20170606,3005.2541,ETF,SZ
159941.SZ,20170607,3005.2541,ETF,SZ
159941.SZ,20170608,3005.2541,ETF,SZ
159941.SZ,20170609,3005.2541,ETF,SZ
159941.SZ,20170612,3005.2541,ETF,SZ
159941.SZ,20170613,3005.2541,ETF,SZ
159941.SZ,20170614,3005.2541,ETF,SZ
159941.SZ,20170615,3005.2541,ETF,SZ
159941.SZ,20170616,3005.2541,ETF,SZ
159941.SZ,20170619,3005.2541,ETF,SZ
159941.SZ,20170620,3005.2541,ETF,SZ
159941.SZ,20170621,3005.2541,ETF,SZ
159941.SZ,20170622,3005.2541,ETF,SZ
159941.SZ,20170623,3005.2541,ETF,SZ
159941.SZ,20170626,3005.2541,ETF,SZ
159941.SZ,20170627,3005.2541,ETF,SZ
159941.SZ,20170628,3005.2541,ETF,SZ
159941.SZ,20170629,3005.2541,ETF,SZ
159941.SZ,20170630,3005.2541,ETF,SZ
159941.SZ,20170703,3005.2541,ETF,SZ
159941.SZ,20170704,3005.2541,ETF,SZ
159941.SZ,20170705,3005.2541,ETF,SZ
159941.SZ,20170706,3005.2541,ETF,SZ
159941.SZ,20170707,3005.2541,ETF,SZ
159941.SZ,20170710,3005.2541,ETF,SZ
159941.SZ,20170711,3005.2541,ETF,SZ
159941.SZ,20170712,3005.2541,ETF,SZ
159941.SZ,20170713,2905.2541,ETF,SZ
159941.SZ,20170714,2905.2541,ETF,SZ
159941.SZ,20170717,2905.2541,ETF,SZ
159941.SZ,20170718,2605.2541,ETF,SZ
159941.SZ,20170719,2605.2541,ETF,SZ
159941.SZ,20170720,2605.2541,ETF,SZ
159941.SZ,20170721,2505.2541,ETF,SZ
159941.SZ,20170724,2405.2541,ETF,SZ
159941.SZ,20170725,2405.2541,ETF,SZ
159941.SZ,20170726,2405.2541,ETF,SZ
159941.SZ,20170727,2405.2541,ETF,SZ
159941.SZ,20170728,2405.2541,ETF,SZ
159941.SZ,20170731,2405.2541,ETF,SZ
159941.SZ,20170801,2405.2541,ETF,SZ
159941.SZ,20170802,2305.2541,ETF,SZ
159941.SZ,20170803,2205.2541,ETF,SZ
159941.SZ,20170804,2205.2541,ETF,SZ
159941.SZ,20170807,2205.2541,ETF,SZ
159941.SZ,20170808,2205.2541,ETF,SZ
159941.SZ,20170809,2205.2541,ETF,SZ
159941.SZ,20170810,2205.2541,ETF,SZ
159941.SZ,20170811,2205.2541,ETF,SZ
159941.SZ,20170814,2205.2541,ETF,SZ
159941.SZ,20170815,2205.2541,ETF,SZ
159941.SZ,20170816,2205.2541,ETF,SZ
159941.SZ,20170817,2105.2541,ETF,SZ
159941.SZ,20170818,2105.2541,ETF,SZ
159941.SZ,20170821,2105.2541,ETF,SZ
159941.SZ,20170822,2105.2541,ETF,SZ
159941.SZ,20170823,2105.2541,ETF,SZ
159941.SZ,20170824,2105.2541,ETF,SZ
159941.SZ,20170825,2105.2541,ETF,SZ
159941.SZ,20170828,2105.2541,ETF,SZ
159941.SZ,20170829,2105.2541,ETF,SZ
159941.SZ,20170830,2105.2541,ETF,SZ
159941.SZ,20170831,2105.2541,ETF,SZ
159941.SZ,20170901,2105.2541,ETF,SZ
159941.SZ,20170904,2105.2541,ETF,SZ
159941.SZ,20170905,2105.2541,ETF,SZ
159941.SZ,20170906,2105.2541,ETF,SZ
159941.SZ,20170907,2105.2541,ETF,SZ
159941.SZ,20170908,2105.2541,ETF,SZ
159941.SZ,20170911,2105.2541,ETF,SZ
159941.SZ,20170912,2105.2541,ETF,SZ
159941.SZ,20170913,2105.2541,ETF,SZ
159941.SZ,20170914,2105.2541,ETF,SZ
159941.SZ,20170915,2105.2541,ETF,SZ
159941.SZ,20170918,2105.2541,ETF,SZ
159941.SZ,20170919,2105.2541,ETF,SZ
159941.SZ,20170920,2105.2541,ETF,SZ
159941.SZ,20170921,2105.2541,ETF,SZ
159941.SZ,20170922,2105.2541,ETF,SZ
159941.SZ,20170925,2105.2541,ETF,SZ
159941.SZ,20170926,2005.2541,ETF,SZ
159941.SZ,20170927,2005.2541,ETF,SZ
159941.SZ,20170928,2005.2541,ETF,SZ
159941.SZ,20170929,2005.2541,ETF,SZ
159941.SZ,20170930,2005.2541,ETF,SZ
159941.SZ,20171009,2005.2541,ETF,SZ
159941.SZ,20171010,2005.2541,ETF,SZ
159941.SZ,20171011,1905.2541,ETF,SZ
159941.SZ,20171012,1905.2541,ETF,SZ
159941.SZ,20171013,1905.2541,ETF,SZ
159941.SZ,20171016,1905.2541,ETF,SZ
159941.SZ,20171017,1905.2541,ETF,SZ
159941.SZ,20171018,1905.2541,ETF,SZ
159941.SZ,20171019,1905.2541,ETF,SZ
