ts_code,trade_date,fd_share,fund_type,market
513390.SH,20230505,27337.91,,SH
513390.SH,20230508,16237.91,,SH
513390.SH,20230509,12737.91,,SH
513390.SH,20230510,10637.91,,SH
513390.SH,20230511,9137.91,,SH
513390.SH,20230512,8737.91,,SH
513390.SH,20230515,8537.91,,SH
513390.SH,20230516,8437.91,,SH
513390.SH,20230517,8237.91,,SH
513390.SH,20230518,8237.91,,SH
513390.SH,20230519,8237.91,,SH
513390.SH,20230522,8237.91,,SH
513390.SH,20230523,8337.91,,SH
513390.SH,20230524,7537.91,,SH
513390.SH,20230525,7637.91,,SH
513390.SH,20230526,7637.91,,SH
513390.SH,20230529,7637.91,,SH
513390.SH,20230530,7737.91,,SH
513390.SH,20230531,7737.91,,SH
513390.SH,20230601,7737.91,,SH
513390.SH,20230602,7737.91,,SH
513390.SH,20230605,7737.91,,SH
513390.SH,20230606,7737.91,,SH
513390.SH,20230607,7737.91,,SH
513390.SH,20230608,7737.91,,SH
513390.SH,20230609,7737.91,,SH
513390.SH,20230612,7737.91,,SH
513390.SH,20230613,7737.91,,SH
513390.SH,20230614,7837.91,,SH
513390.SH,20230615,7837.91,,SH
513390.SH,20230616,7837.91,,SH
513390.SH,20230619,7837.91,,SH
513390.SH,20230620,7937.91,,SH
513390.SH,20230621,5637.91,,SH
513390.SH,20230626,5737.91,,SH
513390.SH,20230627,5737.91,,SH
513390.SH,20230628,5837.91,,SH
513390.SH,20230629,5837.91,,SH
513390.SH,20230630,5837.91,,SH
513390.SH,20230703,6137.91,,SH
513390.SH,20230704,6137.91,,SH
513390.SH,20230705,6337.91,,SH
513390.SH,20230706,6537.91,,SH
513390.SH,20230707,6537.91,,SH
513390.SH,20230710,6537.91,,SH
513390.SH,20230711,6537.91,,SH
513390.SH,20230712,6537.91,,SH
513390.SH,20230713,6537.91,,SH
513390.SH,20230714,6537.91,,SH
513390.SH,20230717,6537.91,,SH
513390.SH,20230718,6537.91,,SH
513390.SH,20230719,6637.91,,SH
513390.SH,20230720,6637.91,,SH
513390.SH,20230721,6637.91,,SH
513390.SH,20230724,6737.91,,SH
513390.SH,20230725,6737.91,,SH
513390.SH,20230726,6737.91,,SH
513390.SH,20230727,6737.91,,SH
513390.SH,20230728,6837.91,,SH
513390.SH,20230731,6837.91,,SH
513390.SH,20230801,6837.91,,SH
513390.SH,20230802,6837.91,,SH
513390.SH,20230803,6837.91,,SH
513390.SH,20230804,6837.91,,SH
513390.SH,20230807,6837.91,,SH
513390.SH,20230808,7137.91,,SH
513390.SH,20230809,7137.91,,SH
513390.SH,20230810,7137.91,,SH
513390.SH,20230811,7137.91,,SH
513390.SH,20230814,7137.91,,SH
513390.SH,20230815,7137.91,,SH
513390.SH,20230816,7137.91,,SH
513390.SH,20230817,7137.91,,SH
513390.SH,20230818,7137.91,,SH
513390.SH,20230821,7137.91,,SH
513390.SH,20230822,7137.91,,SH
513390.SH,20230823,7137.91,,SH
513390.SH,20230824,7137.91,,SH
513390.SH,20230825,7137.91,,SH
513390.SH,20230828,7137.91,,SH
513390.SH,20230829,7237.91,,SH
