ts_code,trade_date,fd_share,fund_type,market
513300.SH,20201022,70717.1,,SH
513300.SH,20201104,70717.1,,SH
513300.SH,20201105,97717.1,,SH
513300.SH,20201106,84367.1,,SH
513300.SH,20201109,84367.1,,SH
513300.SH,20201110,84667.1,,SH
513300.SH,20201111,85417.1,,SH
513300.SH,20201112,85417.1,,SH
513300.SH,20201113,85417.1,,SH
513300.SH,20201116,85417.1,,SH
513300.SH,20201117,85267.1,,SH
513300.SH,20201118,84967.1,,SH
513300.SH,20201119,84967.1,,SH
513300.SH,20201120,84967.1,,SH
513300.SH,20201123,84967.1,,SH
513300.SH,20201124,84967.1,,SH
513300.SH,20201125,84817.1,,SH
513300.SH,20201126,84817.1,,SH
513300.SH,20201127,84667.1,,SH
513300.SH,20201130,84367.1,,SH
513300.SH,20201201,76567.1,,SH
513300.SH,20201202,71467.1,,SH
513300.SH,20201203,66367.1,,SH
513300.SH,20201204,61267.1,,SH
513300.SH,20201207,58117.1,,SH
513300.SH,20201208,57817.1,,SH
513300.SH,20201209,57817.1,,SH
513300.SH,20201210,57817.1,,SH
513300.SH,20201211,57817.1,,SH
513300.SH,20201214,54667.1,,SH
513300.SH,20201215,53617.1,,SH
513300.SH,20201216,52717.1,,SH
513300.SH,20201217,50317.1,,SH
513300.SH,20201218,50317.1,,SH
513300.SH,20201221,49117.1,,SH
513300.SH,20201222,48067.1,,SH
513300.SH,20201223,47917.1,,SH
513300.SH,20201224,48817.1,,SH
513300.SH,20201225,48817.1,,SH
513300.SH,20201228,49267.1,,SH
513300.SH,20201229,49267.1,,SH
513300.SH,20201230,49267.1,,SH
513300.SH,20201231,49267.1,,SH
513300.SH,20210104,49267.1,,SH
513300.SH,20210105,49117.1,,SH
513300.SH,20210106,48817.1,,SH
513300.SH,20210107,48667.1,,SH
513300.SH,20210108,41017.1,,SH
513300.SH,20210111,40867.1,,SH
513300.SH,20210112,40717.1,,SH
513300.SH,20210113,40567.1,,SH
513300.SH,20210114,40117.1,,SH
513300.SH,20210115,39817.1,,SH
513300.SH,20210118,39817.1,,SH
513300.SH,20210119,39817.1,,SH
513300.SH,20210120,39517.1,,SH
513300.SH,20210121,36967.1,,SH
513300.SH,20210122,36517.1,,SH
513300.SH,20210125,35317.1,,SH
513300.SH,20210126,35317.1,,SH
513300.SH,20210127,35317.1,,SH
513300.SH,20210128,35317.1,,SH
513300.SH,20210129,35167.1,,SH
513300.SH,20210201,35167.1,,SH
513300.SH,20210202,35167.1,,SH
513300.SH,20210203,35167.1,,SH
513300.SH,20210204,35167.1,,SH
513300.SH,20210205,35167.1,,SH
513300.SH,20210208,35167.1,,SH
513300.SH,20210209,35167.1,,SH
513300.SH,20210210,33517.1,,SH
513300.SH,20210218,33517.1,,SH
513300.SH,20210219,33517.1,,SH
513300.SH,20210222,33517.1,,SH
513300.SH,20210223,33817.1,,SH
513300.SH,20210224,33817.1,,SH
513300.SH,20210225,33817.1,,SH
513300.SH,20210226,33817.1,,SH
513300.SH,20210301,33817.1,,SH
513300.SH,20210302,33817.1,,SH
513300.SH,20210303,33817.1,,SH
513300.SH,20210304,33817.1,,SH
513300.SH,20210305,33817.1,,SH
513300.SH,20210308,33817.1,,SH
513300.SH,20210309,33817.1,,SH
513300.SH,20210310,33667.1,,SH
513300.SH,20210311,33367.1,,SH
513300.SH,20210312,33367.1,,SH
513300.SH,20210315,33367.1,,SH
513300.SH,20210316,33367.1,,SH
513300.SH,20210317,33367.1,,SH
513300.SH,20210318,33367.1,,SH
513300.SH,20210319,33367.1,,SH
513300.SH,20210322,31267.1,,SH
513300.SH,20210323,29917.1,,SH
513300.SH,20210324,29917.1,,SH
513300.SH,20210325,29917.1,,SH
513300.SH,20210326,29917.1,,SH
513300.SH,20210329,28867.1,,SH
513300.SH,20210330,28867.1,,SH
513300.SH,20210331,28867.1,,SH
513300.SH,20210401,28117.1,,SH
513300.SH,20210402,28117.1,,SH
513300.SH,20210406,28117.1,,SH
513300.SH,20210407,28117.1,,SH
513300.SH,20210408,27967.1,,SH
513300.SH,20210409,27967.1,,SH
513300.SH,20210412,27967.1,,SH
513300.SH,20210413,26767.1,,SH
513300.SH,20210414,26767.1,,SH
513300.SH,20210415,26767.1,,SH
513300.SH,20210416,26767.1,,SH
513300.SH,20210419,26767.1,,SH
513300.SH,20210420,26767.1,,SH
513300.SH,20210421,26767.1,,SH
513300.SH,20210422,26767.1,,SH
513300.SH,20210423,26767.1,,SH
513300.SH,20210426,26767.1,,SH
513300.SH,20210427,26767.1,,SH
513300.SH,20210428,26767.1,,SH
513300.SH,20210429,26767.1,,SH
513300.SH,20210430,26767.1,,SH
513300.SH,20210506,26767.1,,SH
513300.SH,20210507,26467.1,,SH
513300.SH,20210510,26467.1,,SH
513300.SH,20210511,26467.1,,SH
513300.SH,20210512,26467.1,,SH
513300.SH,20210513,27217.1,,SH
513300.SH,20210514,27217.1,,SH
513300.SH,20210517,27367.1,,SH
513300.SH,20210518,27367.1,,SH
513300.SH,20210519,28267.1,,SH
513300.SH,20210520,28267.1,,SH
513300.SH,20210521,28267.1,,SH
513300.SH,20210524,28267.1,,SH
513300.SH,20210525,28267.1,,SH
513300.SH,20210526,28267.1,,SH
513300.SH,20210527,28267.1,,SH
513300.SH,20210528,28267.1,,SH
513300.SH,20210531,28267.1,,SH
513300.SH,20210601,28267.1,,SH
513300.SH,20210602,28267.1,,SH
513300.SH,20210603,28267.1,,SH
513300.SH,20210604,28267.1,,SH
513300.SH,20210607,26767.1,,SH
513300.SH,20210608,26767.1,,SH
513300.SH,20210609,26767.1,,SH
513300.SH,20210610,26767.1,,SH
513300.SH,20210611,26767.1,,SH
513300.SH,20210615,25267.1,,SH
513300.SH,20210616,25267.1,,SH
513300.SH,20210617,25267.1,,SH
513300.SH,20210618,25267.1,,SH
513300.SH,20210621,25267.1,,SH
513300.SH,20210622,25267.1,,SH
513300.SH,20210623,25267.1,,SH
513300.SH,20210624,25267.1,,SH
513300.SH,20210625,25267.1,,SH
513300.SH,20210628,25267.1,,SH
513300.SH,20210629,25267.1,,SH
513300.SH,20210630,25267.1,,SH
513300.SH,20210701,24067.1,,SH
513300.SH,20210702,24067.1,,SH
513300.SH,20210705,24067.1,,SH
513300.SH,20210706,24067.1,,SH
513300.SH,20210707,24067.1,,SH
513300.SH,20210708,24067.1,,SH
513300.SH,20210709,24067.1,,SH
513300.SH,20210712,24067.1,,SH
513300.SH,20210713,24067.1,,SH
513300.SH,20210714,24067.1,,SH
513300.SH,20210715,24067.1,,SH
513300.SH,20210716,24067.1,,SH
513300.SH,20210719,24067.1,,SH
513300.SH,20210720,24217.1,,SH
513300.SH,20210721,24217.1,,SH
513300.SH,20210722,24217.1,,SH
513300.SH,20210723,24217.1,,SH
513300.SH,20210726,24217.1,,SH
513300.SH,20210727,24217.1,,SH
513300.SH,20210728,24217.1,,SH
513300.SH,20210729,24217.1,,SH
513300.SH,20210730,24217.1,,SH
513300.SH,20210802,24217.1,,SH
513300.SH,20210803,24217.1,,SH
513300.SH,20210804,24367.1,,SH
513300.SH,20210805,24367.1,,SH
513300.SH,20210806,24367.1,,SH
513300.SH,20210809,24367.1,,SH
513300.SH,20210810,24367.1,,SH
513300.SH,20210811,24367.1,,SH
513300.SH,20210812,24367.1,,SH
513300.SH,20210813,24367.1,,SH
513300.SH,20210816,24367.1,,SH
513300.SH,20210817,24517.1,,SH
513300.SH,20210818,25567.1,,SH
513300.SH,20210819,25567.1,,SH
513300.SH,20210820,25567.1,,SH
513300.SH,20210823,25567.1,,SH
513300.SH,20210824,25867.1,,SH
513300.SH,20210825,25867.1,,SH
513300.SH,20210826,25867.1,,SH
513300.SH,20210827,25867.1,,SH
513300.SH,20210830,26167.1,,SH
513300.SH,20210831,27067.1,,SH
513300.SH,20210901,27517.1,,SH
513300.SH,20210902,27967.1,,SH
513300.SH,20210903,29017.1,,SH
513300.SH,20210906,29017.1,,SH
513300.SH,20210907,29017.1,,SH
513300.SH,20210908,29017.1,,SH
513300.SH,20210909,29017.1,,SH
513300.SH,20210910,29017.1,,SH
513300.SH,20210913,29017.1,,SH
513300.SH,20210914,29017.1,,SH
513300.SH,20210915,29017.1,,SH
513300.SH,20210916,29017.1,,SH
513300.SH,20210917,29017.1,,SH
513300.SH,20210922,29017.1,,SH
513300.SH,20210923,29017.1,,SH
513300.SH,20210924,29017.1,,SH
513300.SH,20210927,29017.1,,SH
513300.SH,20210928,29017.1,,SH
513300.SH,20210929,29017.1,,SH
513300.SH,20210930,29017.1,,SH
513300.SH,20211008,29017.1,,SH
513300.SH,20211011,29467.1,,SH
513300.SH,20211012,29467.1,,SH
513300.SH,20211013,29467.1,,SH
513300.SH,20211014,29467.1,,SH
513300.SH,20211015,29767.1,,SH
513300.SH,20211018,29917.1,,SH
513300.SH,20211019,29917.1,,SH
513300.SH,20211020,29917.1,,SH
513300.SH,20211021,29917.1,,SH
513300.SH,20211022,29917.1,,SH
513300.SH,20211025,29917.1,,SH
513300.SH,20211026,29917.1,,SH
513300.SH,20211027,29917.1,,SH
513300.SH,20211028,29917.1,,SH
513300.SH,20211029,29917.1,,SH
513300.SH,20211101,29917.1,,SH
513300.SH,20211102,29917.1,,SH
513300.SH,20211103,29917.1,,SH
513300.SH,20211104,29917.1,,SH
513300.SH,20211105,30217.1,,SH
513300.SH,20211108,30817.1,,SH
513300.SH,20211109,30817.1,,SH
513300.SH,20211110,31267.1,,SH
513300.SH,20211111,32317.1,,SH
513300.SH,20211112,33217.1,,SH
513300.SH,20211115,33217.1,,SH
513300.SH,20211116,33367.1,,SH
513300.SH,20211117,33967.1,,SH
513300.SH,20211118,33967.1,,SH
513300.SH,20211119,34117.1,,SH
513300.SH,20211122,34117.1,,SH
513300.SH,20211123,34717.1,,SH
513300.SH,20211124,35917.1,,SH
513300.SH,20211125,35917.1,,SH
513300.SH,20211126,35917.1,,SH
513300.SH,20211129,36217.1,,SH
513300.SH,20211130,36967.1,,SH
513300.SH,20211201,36967.1,,SH
513300.SH,20211202,37417.1,,SH
513300.SH,20211203,37417.1,,SH
513300.SH,20211206,37867.1,,SH
513300.SH,20211207,37867.1,,SH
513300.SH,20211208,37867.1,,SH
513300.SH,20211209,37867.1,,SH
513300.SH,20211210,38017.1,,SH
513300.SH,20211213,38017.1,,SH
513300.SH,20211214,38467.1,,SH
513300.SH,20211215,39367.1,,SH
513300.SH,20211216,39367.1,,SH
513300.SH,20211217,41167.1,,SH
