ts_code,trade_date,fd_share,fund_type,market
159632.SZ,20230217,466972.064,ETF,SZ
159632.SZ,20230220,466472.064,ETF,SZ
159632.SZ,20230221,466472.064,ETF,SZ
159632.SZ,20230222,447872.064,ETF,SZ
159632.SZ,20230223,448872.064,ETF,SZ
159632.SZ,20230224,442672.064,ETF,SZ
159632.SZ,20230227,443672.064,ETF,SZ
159632.SZ,20230228,444772.064,ETF,SZ
159632.SZ,20230301,445772.064,ETF,SZ
159632.SZ,20230302,447772.064,ETF,SZ
159632.SZ,20230303,453072.064,ETF,SZ
159632.SZ,20230306,454072.064,ETF,SZ
159632.SZ,20230307,455072.064,ETF,SZ
159632.SZ,20230308,456072.064,ETF,SZ
159632.SZ,20230309,457072.064,ETF,SZ
159632.SZ,20230310,458072.064,ETF,SZ
159632.SZ,20230313,459072.064,ETF,SZ
159632.SZ,20230314,460172.064,ETF,SZ
159632.SZ,20230315,462372.064,ETF,SZ
159632.SZ,20230316,461872.064,ETF,SZ
159632.SZ,20230317,442872.064,ETF,SZ
159632.SZ,20230320,438872.064,ETF,SZ
159632.SZ,20230321,436272.064,ETF,SZ
159632.SZ,20230322,437272.064,ETF,SZ
159632.SZ,20230323,438272.064,ETF,SZ
159632.SZ,20230324,439272.064,ETF,SZ
159632.SZ,20230327,440272.064,ETF,SZ
159632.SZ,20230328,435772.064,ETF,SZ
159632.SZ,20230329,436572.064,ETF,SZ
159632.SZ,20230330,437472.064,ETF,SZ
159632.SZ,20230331,438472.064,ETF,SZ
159632.SZ,20230403,439472.064,ETF,SZ
159632.SZ,20230404,435472.064,ETF,SZ
159632.SZ,20230406,436372.064,ETF,SZ
159632.SZ,20230407,437372.064,ETF,SZ
159632.SZ,20230410,437372.064,ETF,SZ
159632.SZ,20230411,438372.064,ETF,SZ
159632.SZ,20230412,439372.064,ETF,SZ
159632.SZ,20230413,435372.064,ETF,SZ
159632.SZ,20230414,436372.064,ETF,SZ
159632.SZ,20230417,428372.064,ETF,SZ
