date,close,unit_nav,premium
2022-10-11,0.995,0.9762,0.019258348699037198
2022-10-12,1.004,0.9737,0.031118414295984387
2022-10-13,0.996,0.9988,-0.0028033640368442247
2022-10-14,1.02,0.9667,0.05513602979207621
2022-10-17,1.0,1.003,-0.0029910269192421346
2022-10-18,1.03,1.0091,0.02071152512139518
2022-10-19,1.025,1.0089,0.01595797403112309
2022-10-20,1.012,1.0058,0.006164247365281428
2022-10-21,1.013,1.0319,-0.018315728268243125
2022-10-24,1.041,1.0444,-0.003255457679050222
2022-10-25,1.059,1.0734,-0.013415315818893214
2022-10-26,1.053,1.0363,0.016115024606774053
2022-10-27,1.044,1.019,0.024533856722276814
2022-10-28,1.013,1.0534,-0.03835200303778241
2022-10-31,1.058,1.047,0.010506208213944657
2022-11-01,1.059,1.0336,0.02457430340557254
2022-11-02,1.048,0.999,0.049049049049049165
2022-11-03,1.023,0.9843,0.03931728131667178
2022-11-04,1.032,0.9933,0.038961038961039085
2022-11-07,1.022,1.0017,0.020265548567435454
2022-11-08,1.021,1.0105,0.010390895596239513
2022-11-09,1.023,0.9853,0.03826245813457829
2022-11-10,1.011,1.0596,-0.045866364665911874
2022-11-11,1.064,1.0574,0.006241724985814434
2022-11-14,1.053,1.0368,0.015625
2022-11-15,1.063,1.0511,0.011321472742840788
2022-11-16,1.067,1.042,0.02399232245681371
2022-11-17,1.065,1.0476,0.016609392898052633
2022-11-18,1.059,1.0476,0.010882016036655173
2022-11-21,1.055,1.0424,0.01208749040675361
2022-11-22,1.048,1.0568,-0.008327024981074849
2022-11-23,1.06,1.0659,-0.005535228445445184
2022-11-24,1.07,1.0658,0.003940701820228876
2022-11-25,1.074,1.0597,0.013494385203359327
2022-11-28,1.061,1.0505,0.009995240361732494
2022-11-29,1.06,1.0378,0.021391404894970156
2022-11-30,1.05,1.0818,-0.029395452024403856
2022-12-01,1.081,1.0731,0.007361848849128716
2022-12-02,1.074,1.0638,0.00958826847151717
2022-12-05,1.065,1.0335,0.030478955007256836
2022-12-06,1.054,1.0172,0.03617774282343689
2022-12-07,1.041,1.0106,0.030081139916880995
2022-12-08,1.042,1.0215,0.0200685266764562
2022-12-09,1.044,1.0119,0.031722502223539895
2022-12-12,1.033,1.028,0.004863813229571967
2022-12-13,1.045,1.0398,0.005000961723408137
2022-12-14,1.056,1.0275,0.027737226277372296
2022-12-15,1.043,0.9949,0.048346567494220505
2022-12-16,1.02,0.9875,0.032911392405063244
2022-12-19,1.021,0.9745,0.047716777834786894
2022-12-20,1.007,0.9726,0.035369113715813194
2022-12-21,1.021,0.9857,0.035812113219032105
2022-12-22,1.023,0.963,0.06230529595015577
2022-12-23,1.011,0.9662,0.046367211757400106
2022-12-26,1.009,0.963,0.04776739356178594
2022-12-27,1.018,0.9492,0.0724820901812051
2022-12-28,1.002,0.9371,0.06925621598548704
2022-12-29,0.997,0.9607,0.0377849484750703
2022-12-30,1.005,0.9576,0.04949874686716771
2023-01-03,1.007,0.9426,0.06832166348398028
2023-01-04,1.005,0.9469,0.061358115957334425
2023-01-05,1.008,0.9296,0.0843373493975903
2023-01-06,1.001,0.9539,0.04937624488940129
2023-01-09,1.012,0.948,0.06751054852320681
2023-01-10,1.008,0.9569,0.05340160936356986
2023-01-11,1.01,0.9721,0.038987758461063615
2023-01-12,1.017,0.9747,0.043397968605724646
2023-01-13,1.014,0.9754,0.03957350830428541
2023-01-16,1.013,0.9749,0.039080931377577066
2023-01-17,1.011,0.9845,0.026917216861350735
2023-01-18,1.014,0.9727,0.042459134368253215
2023-01-19,1.003,0.9636,0.04088833540888315
2023-01-20,1.012,0.9906,0.021603068847163343
2023-01-30,1.042,1.0121,0.029542535322596652
2023-01-31,1.026,1.0282,-0.0021396615444465583
2023-02-01,1.037,1.0493,-0.01172210044791766
2023-02-02,1.062,1.0829,-0.01930002770338901
2023-02-03,1.075,1.0669,0.007592089230480825
2023-02-06,1.072,1.0635,0.007992477668077314
2023-02-07,1.072,1.0869,-0.013708712853068294
2023-02-08,1.09,1.0659,0.022610000938174224
2023-02-09,1.079,1.057,0.02081362346263016
2023-02-10,1.063,1.0527,0.009784364016338865
2023-02-13,1.058,1.0736,-0.0145305514157974
2023-02-14,1.076,1.0804,-0.004072565716401244
2023-02-15,1.078,1.0934,-0.014084507042253391
2023-02-16,1.099,1.0737,0.023563378969917004
2023-02-17,1.07,1.0699,9.346667912879525e-05
2023-02-20,1.071,1.0667,0.0040311240273740445
2023-02-21,1.068,1.0435,0.023478677527551506
2023-02-22,1.051,1.047,0.0038204393505252288
2023-02-23,1.058,1.0564,0.0015145778114351582
2023-02-24,1.061,1.0451,0.01521385513348017
2023-02-27,1.055,1.0571,-0.0019865670229873844
2023-02-28,1.057,1.0526,0.004180125403762114
2023-03-01,1.053,1.0353,0.017096493769921617
2023-03-02,1.037,1.0476,-0.01011836578846903
2023-03-03,1.049,1.0676,-0.01742225552641452
2023-03-06,1.075,1.0712,0.0035474234503360957
2023-03-07,1.078,1.0592,0.017749244712990997
2023-03-08,1.067,1.0716,-0.0042926465098919175
2023-03-09,1.074,1.0527,0.020233684810487373
2023-03-10,1.048,1.0371,0.010510076173946725
2023-03-13,1.052,1.0356,0.015836230204712143
2023-03-14,1.036,1.0549,-0.0179163901791638
2023-03-15,1.062,1.0629,-0.0008467400508043177
2023-03-16,1.067,1.093,-0.023787740164684323
2023-03-17,1.097,1.0821,0.013769522225302477
2023-03-20,1.086,1.0894,-0.0031209840279051715
2023-03-21,1.096,1.1022,-0.005625113409544524
2023-03-22,1.114,1.0897,0.02229971551803267
2023-03-23,1.101,1.0939,0.006490538440442339
2023-03-24,1.109,1.1007,0.007540655946216113
2023-03-27,1.12,1.0981,0.019943538839814146
2023-03-28,1.11,1.0927,0.015832341905372083
2023-03-29,1.112,1.1133,-0.0011676996317253607
2023-03-30,1.124,1.1217,0.00205045912454338
2023-03-31,1.133,1.1392,-0.005442415730337102
2023-04-03,1.145,1.1396,0.004738504738504901
2023-04-04,1.147,1.1342,0.011285487568329922
2023-04-06,1.132,1.1306,0.0012382805589949974
2023-04-07,1.141,1.1302,0.009555830826402323
2023-04-10,1.135,1.1287,0.005581642597678682
2023-04-11,1.137,1.1233,0.01219620760259943
2023-04-12,1.126,1.1129,0.011771048611735058
2023-04-13,1.121,1.1338,-0.011289469042158995
2023-04-14,1.13,1.1262,0.003374178653880122
2023-04-17,1.135,1.1309,0.0036254310725969408
2023-04-18,1.134,1.1327,0.001147700185397671
2023-04-19,1.13,1.1355,-0.004843681197710281
2023-04-20,1.129,1.1247,0.0038232417533563545
2023-04-21,1.123,1.127,-0.003549245785270605
2023-04-24,1.122,1.1252,-0.0028439388553145317
2023-04-25,1.123,1.1073,0.014178632710196037
2023-04-26,1.122,1.1147,0.006548847223468268
2023-04-27,1.125,1.1462,-0.018495899493980228
2023-04-28,1.144,1.1534,-0.008149817929599457
2023-05-04,1.137,1.1288,0.007264351523742052
2023-05-05,1.133,1.1527,-0.017090309707642914
2023-05-08,1.152,1.1557,-0.0032015228865622802
2023-05-09,1.152,1.1499,0.0018262457605009441
2023-05-10,1.152,1.163,-0.009458297506448998
2023-05-11,1.165,1.1685,-0.002995293110825914
2023-05-12,1.172,1.166,0.005145797598627766
2023-05-15,1.169,1.1726,-0.003070100631076267
