日期,纳指ETF,红利低波ETF,沪深300ETF,黄金ETF,国债ETF
2014-08-11,0.2570714,0.3044731675270761,1.9678973021742,2.596,97.161369701454
2014-08-18,0.2616691,0.3074267261288577,1.9728047767432,2.578,97.284830074973
2014-08-25,0.2672663,0.3054010883683692,1.952356966,2.537,97.127345189067
2014-09-01,0.2688655,0.3065839890969573,1.9580823530362,2.549,97.261498980765
2014-09-08,0.2676661,0.3193799466854422,2.0447810704221,2.516,97.185672924588
2014-09-15,0.2672663,0.3190515286382557,2.0259690845742,2.458,97.209004018796
2014-09-22,0.2690654,0.3124408397642222,1.9793480761686,2.406,97.886577879761
2014-09-29,0.2652673,0.3225951838274095,2.0374198585686,2.424,97.890466395463
2014-10-06,0.2648675,0.3233428367993686,2.0374198585686,2.429,98.31917525
2014-10-13,0.2554722,0.321214229652181,2.0390556834249,2.441,98.33375719
2014-10-20,0.2528735,0.3208015771346957,2.0374198585686,2.448,100.10594821632
2014-10-27,0.2646676,0.3115606619609221,1.9711689518869,2.427,99.451705449567
2014-11-03,0.2712643,0.3344213527831423,2.0848587794024,2.319,100.15163827582
2014-11-10,0.2724637,0.3396843870037291,2.1355693499488,2.305,101.35902240109
2014-11-17,0.2734632,0.3386371739556054,2.1339335250925,2.335,100.58326351867
2014-11-24,0.273863,0.3433005988236158,2.209181468,2.359,100.96142167063
2014-12-01,0.2794602,0.3602266609828226,2.3335041575657,2.302,101.31527659945
2014-12-08,0.2780609,0.395401703859012,2.7097438745233,2.373,99.453649707417
2014-12-15,0.2704647,0.3971203127633232,2.6623049536896,2.437,99.92513224
2014-12-22,0.2792603,0.4271029018744025,2.7890813800557,2.409,100.32856574023
2014-12-29,0.2806596,0.4278238183576002,2.8463352500275,2.406,100.61826015998
2015-01-05,0.2732633,0.4520654778857492,3.0164610350867,2.414,100.41702947243
2015-01-12,0.2754622,0.4294754843251049,2.8994995578585,2.458,101.09168694662
2015-01-19,0.2676661,0.4097343847311614,2.6958393632445,2.567,102.60140316768
2015-01-26,0.2784607,0.4378894040590931,2.9710706153616,2.609,102.87068288001
2015-02-02,0.2712643,0.4121631186518298,2.7644018190788,2.586,102.5178001
2015-02-09,0.2744627,0.4002316311794976,2.7544817168572,2.504,103.62408279715
2015-02-16,0.2868565,0.416703671917141,2.8817896953674,2.498,103.70379736903
2015-02-23,0.2872563,0.4199464931720605,2.9074166261065,2.488,103.91863786153
2015-03-02,0.2902548,0.4335359577794438,2.9652838890657,2.485,103.44132255918
2015-03-09,0.2896551,0.4292211776935958,2.9214701042537,2.389,102.92415
2015-03-16,0.2852573,0.4495730946537015,3.0479514075788,2.374,103.25467380552
2015-03-23,0.291854,0.4789494338821153,3.2612336053427,2.374,103.37910630796
2015-03-30,0.2862568,0.4939350856823274,3.3695280545949,2.38,102.79096830813
2015-04-06,0.2830584,0.5013538607113414,3.4364887445905,2.392,102.55862949497
2015-04-13,0.2860569,0.530858709454215,3.6406775153179,2.394,102.52654924043
2015-04-20,0.2830584,0.5426680421717349,3.7117715812392,2.417,103.68727117729
2015-04-27,0.2952523,0.5760968048464583,3.9556407608529,2.376,103.95946727639
2015-05-04,0.2912543,0.5902542212537831,3.9391072571503,2.385,103.93224766648
2015-05-11,0.2912543,0.5671171274482912,3.8647064904885,2.377,104.21027653913
2015-05-18,0.291854,0.5618534248154854,3.7646787930876,2.452,104.40664658205
2015-05-25,0.2934532,0.635693043741543,4.2077766923179,2.423,104.0518195
2015-06-01,0.2932533,0.6562357391109487,4.1912431886153,2.385,102.8512403
