日期,纳指ETF,红利低波ETF,沪深300ETF,黄金ETF,国债ETF
2023-06-02,1.0430,0.9270,3.6051,4.3750,127.9372
2023-06-09,1.0470,0.9490,3.5873,4.3750,128.2514
2023-06-16,1.1000,0.9330,3.7133,4.3590,127.9470
2023-06-21,1.1000,0.9060,3.6275,4.3560,128.1441
2023-06-30,1.1000,0.9110,3.6228,4.3490,128.3089
2023-07-07,1.1060,0.9180,3.6097,4.3590,128.5850
2023-07-14,1.1260,0.9370,3.6881,4.3880,128.5323
2023-07-21,1.1280,0.9280,3.6303,4.4530,128.8620
2023-07-28,1.1340,0.9630,3.7964,4.4040,128.6182
2023-08-04,1.1280,0.9620,3.8207,4.4010,128.6972
2023-08-11,1.1100,0.9400,3.6863,4.4150,128.7898
2023-08-18,1.0830,0.9360,3.5948,4.4210,129.2142
2023-08-25,1.0910,0.9340,3.5314,4.4480,129.1557
2023-09-01,1.1390,0.9370,3.6041,4.4890,128.9713
2023-09-08,1.1410,0.9380,3.5547,4.5360,128.5996
2023-09-15,1.1420,0.9500,3.5342,4.5480,128.7538
2023-09-22,1.0920,0.9580,3.5622,4.5610,128.5518
2023-09-28,1.0800,0.9520,3.5127,4.4360,128.6533
2023-10-13,1.1220,0.9470,3.4866,4.4050,128.5235
2023-10-20,1.0860,0.9340,3.3428,4.5970,128.3196
2023-10-27,1.0530,0.9380,3.3932,4.5990,128.6221
2023-11-03,1.0990,0.9190,3.4091,4.6100,128.9459
2023-11-10,1.1160,0.9160,3.4110,4.5540,128.9684
2023-11-17,1.1610,0.9240,3.3914,4.5720,129.1947
2023-11-24,1.1570,0.9330,3.3643,4.4990,128.8523
2023-12-01,1.1480,0.9320,3.3111,4.5890,128.9635
2023-12-08,1.1570,0.9110,3.2299,4.5910,128.9732
2023-12-15,1.1930,0.9130,3.1842,4.5900,129.3127
2023-12-22,1.2060,0.9070,3.1786,4.6270,129.5361
2023-12-29,1.2130,0.9140,3.2654,4.6480,130.0980
2024-01-05,1.1760,0.9470,3.1693,4.6640,130.1897
2024-01-12,1.2190,0.9340,3.1254,4.6460,130.1507
2024-01-19,1.2420,0.9220,3.1217,4.6430,130.3048
2024-01-26,1.2610,0.9690,3.1732,4.6250,130.4999
2024-02-02,1.2830,0.9480,3.0388,4.6790,130.7838
2024-02-08,1.3080,0.9730,3.2047,4.6620,130.9145
2024-02-23,1.3210,1.0230,3.3152,4.6300,131.2160
2024-03-01,1.3210,1.0040,3.3648,4.6670,131.2462
2024-03-08,1.3370,1.0270,3.3677,4.8810,131.4930
2024-03-15,1.3160,0.9970,3.3943,4.8990,131.2599
2024-03-22,1.3380,1.0010,3.3734,4.9460,131.5154
2024-03-29,1.3370,1.0150,3.3610,5.1260,131.6198
2024-04-03,1.3270,1.0330,3.3915,5.2310,131.7564
2024-04-12,1.3410,1.0400,3.3038,5.5040,132.2500
2024-04-19,1.2640,1.0840,3.3657,5.4710,132.3837
2024-04-26,1.2900,1.0390,3.4058,5.3290,132.1720
2024-04-30,1.2990,1.0400,3.4296,5.2860,131.9993
2024-05-10,1.3210,1.0660,3.4868,5.3690,132.2529
2024-05-17,1.3550,1.0750,3.5040,5.4160,132.3066
2024-05-24,1.3580,1.0760,3.4334,5.3190,132.5475
2024-05-31,1.3530,1.0850,3.4144,5.3430,132.6880
2024-06-07,1.3940,1.0750,3.4086,5.3990,132.9182
2024-06-14,1.4350,1.0580,3.3877,5.2710,132.9338
2024-06-21,1.4500,1.0500,3.3515,5.3760,133.0968
2024-06-28,1.4750,1.0590,3.3238,5.2970,133.5474
2024-07-05,1.5290,1.0570,3.2962,5.3810,133.4782
2024-07-12,1.4920,1.0470,3.3543,5.4460,133.5640
2024-07-19,1.4710,1.0430,3.4315,5.4250,133.6948
2024-07-26,1.4090,1.0160,3.3114,5.3500,134.1991
2024-08-02,1.3960,1.0230,3.2857,5.5050,134.7073
2024-08-09,1.3500,1.0140,3.2342,5.3960,134.4518
2024-08-16,1.4690,1.0330,3.2504,5.4530,134.2088
2024-08-23,1.4570,1.0300,3.2342,5.5040,134.5669
2024-08-30,1.4170,1.0030,3.2333,5.5220,134.4118
2024-09-06,1.3720,0.9820,3.1475,5.5170,135.0780
2024-09-13,1.4350,0.9460,3.0769,5.6110,135.4458
2024-09-20,1.4430,0.9600,3.1208,5.6630,135.3961
2024-09-27,1.4140,1.0620,3.6879,5.7080,134.9239
2024-09-30,1.4090,1.1270,4.0349,5.7070,134.4693
2024-10-11,1.4450,1.0820,3.7909,5.7390,135.0800
2024-10-18,1.4590,1.1020,3.8281,5.9450,135.1453
2024-10-25,1.4550,1.0870,3.8509,5.9980,134.8439
2024-11-01,1.4420,1.0760,3.7928,6.0510,135.2370
2024-11-08,1.5250,1.0990,3.9977,5.8980,135.5014
2024-11-15,1.5100,1.0760,3.8652,5.6830,135.8263
2024-11-22,1.5210,1.0680,3.7680,6.0100,135.9258
2024-11-29,1.5320,1.0850,3.8138,5.9230,136.1228
2024-12-06,1.5840,1.1150,3.8671,5.9030,136.4994
2024-12-13,1.6290,1.1040,3.8319,6.0010,137.6017
2024-12-20,1.5970,1.1010,3.8300,5.8920,137.9743
2024-12-27,1.6620,1.1230,3.8767,5.9450,137.8290
2025-01-03,1.6330,1.0860,3.6879,6.0290,138.3158
2025-01-10,1.6300,1.0700,3.6441,6.1050,137.7519
2025-01-17,1.6300,1.0840,3.7156,6.1390,137.7217
2025-01-24,1.6440,1.0820,3.7451,6.2180,137.5520
2025-01-27,1.6150,1.0970,3.7242,6.2020,138.0319
2025-02-07,1.6230,1.0790,3.8014,6.4200,138.0465
2025-02-14,1.6290,1.0940,3.8452,6.6050,137.4759
2025-02-21,1.6110,1.0820,3.8843,6.5680,137.0115
2025-02-28,1.5110,1.0840,3.8071,6.4440,136.8203
2025-03-07,1.5000,1.0850,3.8500,6.5260,136.7062
2025-03-14,1.4380,1.1000,3.9138,6.6730,136.6369
2025-03-21,1.4680,1.1030,3.8223,6.7740,136.4867
2025-03-28,1.4750,1.1120,3.8204,6.9380,136.7647
2025-04-03,1.4130,1.1250,3.7737,7.0940,137.3471
2025-04-11,1.4130,1.0870,3.6603,7.2730,137.9041
2025-04-18,1.3810,1.1200,3.6917,7.5830,137.7597
2025-04-25,1.4440,1.1250,3.7003,7.5300,137.5763
2025-04-30,1.4460,1.1090,3.6851,7.4710,137.8241
2025-05-09,1.4860,1.1320,3.7604,7.5310,137.9480
2025-05-16,1.5610,1.1400,3.8023,7.1770,137.4924
2025-05-23,1.5340,1.1500,3.8014,7.4540,137.6934
2025-05-30,1.5560,1.1590,3.7737,7.3690,137.6222
2025-06-06,1.5670,1.1680,3.7995,7.4810,137.8807
2025-06-13,1.5540,1.1690,3.7937,7.5880,137.9363
2025-06-20,1.5620,1.1820,3.7798,7.4360,138.1626
2025-06-27,1.6190,1.1880,3.8626,7.3260,138.1773
2025-07-04,1.6360,1.2110,3.9299,7.4070,138.2914
2025-07-11,1.6330,1.2190,3.9757,7.3760,138.0348
2025-07-18,1.6620,1.2130,4.0273,7.4030,138.0904
2025-07-25,1.6660,1.1990,4.0965,7.4090,137.6505
2025-08-01,1.6710,1.1810,4.0283,7.3520,137.8612
2025-08-08,1.6910,1.2070,4.0770,7.5080,138.0436
2025-08-15,1.7220,1.1950,4.1862,7.4010,137.8846
2025-08-22,1.6760,1.2090,4.3655,7.3780,137.5685
2025-08-29,1.6920,1.1940,4.4844,7.4860,137.6924
2025-09-05,1.7010,1.1850,4.4386,7.7750,137.8202
2025-09-12,1.7140,1.1840,4.5039,7.9540,137.8417
2025-09-19,1.7510,1.1590,4.4874,7.8980,137.9236
2025-09-26,1.7800,1.1490,4.5332,8.1600,137.8475
2025-09-30,1.8130,1.1390,4.6209,8.3390,138.0170
2025-10-10,1.8600,1.1500,4.5995,8.6020,138.0811
2025-10-17,1.8070,1.1850,4.5069,9.5680,138.2319
2025-10-24,1.9020,1.1970,4.6492,8.9500,138.1067
2025-10-31,1.9820,1.1880,4.6355,8.7940,138.6695
2025-11-07,1.9240,1.2170,4.6735,8.7930,138.5699
2025-11-14,1.9230,1.2350,4.6209,9.0960,138.5680
2025-11-21,1.8480,1.2090,4.4484,8.8280,138.5946
2025-11-28,1.9430,1.2040,4.5176,9.0670,138.5098
2025-12-05,1.9630,1.1930,4.5790,9.1360,138.4655
2025-12-12,1.9210,1.1740,4.5751,9.2270,138.6015
2025-12-19,1.9160,1.1810,4.5692,9.3130,138.7651
2025-12-26,1.9290,1.1750,4.6628,9.6500,138.9193
2025-12-31,1.9040,1.1760,4.6326,9.3010,138.7322
2026-01-09,1.9030,1.1620,4.7612,9.5920,138.5312
2026-01-16,1.9040,1.1430,4.7359,9.8570,138.8728
2026-01-23,1.8910,1.1480,4.7040,10.6170,138.9827
2026-01-30,1.8810,1.1680,4.7110,11.0090,139.0619
2026-02-06,1.8130,1.1780,4.6490,10.3570,139.2174
2026-02-13,1.8300,1.1670,4.6710,10.5750,139.4739
2026-02-27,1.8190,1.1720,4.7250,10.9330,139.3283
2026-03-06,1.8010,1.1880,4.6670,10.8730,139.5343
2026-03-13,1.7670,1.2050,4.6770,10.8020,139.4016
2026-03-20,1.7490,1.1960,4.5760,9.8960,139.4818
2026-03-27,1.7080,1.1830,4.5080,9.4940,139.5642
2026-04-03,1.7310,1.1880,4.4540,9.8280,139.6636
2026-04-10,1.8090,1.1810,4.6420,9.9720,139.5940
2026-04-17,1.8920,1.1840,4.7390,10.0290,139.9400
2026-04-24,1.9070,1.1980,4.7820,9.8260,140.0842
2026-04-30,1.9590,1.1880,4.8240,9.6780,140.0583
2026-05-08,2.0650,1.1770,4.8860,9.8800,140.0852
2026-05-15,2.1000,1.1670,4.8780,9.5540,140.2582
2026-05-22,2.1460,1.1550,4.8620,9.4610,140.3874
2026-05-29,2.2730,1.1670,4.9230,9.3970,140.6807
2026-06-05,2.2050,1.1590,4.8430,9.2520,140.6817
2026-06-12,2.1620,1.1720,4.8180,8.6590,140.3466
2026-06-18,2.2660,1.1150,4.9840,8.9080,140.6131
2026-06-26,2.1580,1.0810,4.9070,8.3900,140.7210
