mom_w,vol_w,val_w,top_n,defensive_allocation,total_return,annual_return,max_drawdown,defensive_weeks,total_weeks
0.4,0.8,0.1,2,0.75,2.189977333763423,0.09585372278820303,-0.14815388165788795,78,659
0.45,0.5,0.3,2,0.75,2.261738069540108,0.09777908011168868,-0.14412480019329033,74,659
0.5,0.3,0.1,1,0.55,1.3241811843368678,0.06881225530343449,-0.16356775655017394,148,659
0.2,0.9,0.1,2,0.45,2.666158856245874,0.10795077377119444,-0.11287717887613037,46,659
0.4,1.0,0.3,2,0.55,2.7952719714032512,0.11098084734213987,-0.0947017455384098,33,659
0.5,0.5,0.1,2,0.7,2.2350312960311425,0.09706713185748472,-0.13970654891564888,67,659
0.15,0.4,0.0,1,0.55,3.234755220284937,0.12062785824573541,-0.11376384808786372,50,659
0.2,0.2,0.1,2,0.35,3.0435658590205055,0.11655014503871608,-0.10543518542785706,29,659
0.2,0.2,0.1,2,0.6,2.67957360517259,0.10827013257880669,-0.09860072387394526,38,659
0.1,0.8,0.3,2,0.45,3.224447368869577,0.12041237846720865,-0.10081635072320061,23,659
0.35,0.2,0.1,1,0.4,1.2550880748260553,0.06627008951050839,-0.12327220675191296,134,659
0.35,0.2,0.1,1,0.65,1.2440342587762396,0.06585674110771378,-0.16520053113688746,129,659
0.15,0.9,0.0,2,0.7,2.6670963190372365,0.10797312647250745,-0.1397065489156489,57,659
0.45,0.4,0.3,2,0.55,2.7717985085199155,0.11043709771376653,-0.10561195030589254,45,659
0.15,0.3,0.1,2,0.5,2.9626194143437417,0.1147699538153939,-0.0953499101580127,24,659
0.15,0.3,0.1,2,0.75,2.1824359366603634,0.09564907453770277,-0.14815388165788831,79,659
0.1,0.3,0.3,2,0.35,2.6982102239408743,0.10871203078768388,-0.104438550653804,47,659
0.1,0.3,0.3,2,0.6,2.3319254926747384,0.09962484610954458,-0.12475445643800853,60,659
0.5,1.0,0.0,2,0.5,3.487452061267356,0.12576471896508723,-0.09782865432690858,8,659
0.5,1.0,0.0,2,0.75,2.500075589504824,0.10390513673155155,-0.14815388165788862,60,659
0.25,0.9,0.1,1,0.7,1.5600364657774834,0.07699492512022221,-0.16645983656098073,78,659
0.25,0.6,0.1,2,0.3,2.8929727867346973,0.11321125601260595,-0.10688441377216762,34,659
0.25,0.3,0.2,1,0.5,1.7429555388677853,0.08287597685626835,-0.1189915412954204,81,659
0.25,0.3,0.2,1,0.75,1.9017791080652389,0.08769631534021682,-0.1465520529712913,66,659
0.5,0.9,0.1,1,0.4,1.2434843225771535,0.06583612775609748,-0.12245807298703625,131,659
0.5,0.9,0.1,1,0.65,1.5981770529284134,0.07825243375376267,-0.16520053113688746,87,659
0.25,0.5,0.4,1,0.7,1.8533870414815352,0.08625388783361054,-0.16645983656097987,105,659
